Iteration,Objective,Score,MinOut,MaxOut,stdDevMinOutPos,stdDevMinOutNeg,StdDevMaxOutPos,StdDevMaxOutNeg,HyperplanePercentage
136,1.43639e+06,0,-0.647991,-nan,0.000527709,0.000529595,-nan,-nan,2.76651e-15
137,1.43189e+06,0,-0.649856,-nan,0.000521222,0.000523172,-nan,-nan,2.77507e-15
138,1.42744e+06,0,-0.651699,-nan,0.000514811,0.000516827,-nan,-nan,2.78358e-15
139,1.42305e+06,0,-0.65352,-nan,0.000508477,0.000510557,-nan,-nan,2.79204e-15
140,1.41871e+06,0,-0.655319,-nan,0.000502219,0.000504362,-nan,-nan,2.80045e-15
141,1.41442e+06,0,-0.657096,-nan,0.000496035,0.000498241,-nan,-nan,2.80881e-15
142,1.41018e+06,0,-0.658852,-nan,0.000489925,0.000492193,-nan,-nan,2.81711e-15
143,1.40599e+06,0,-0.660588,-nan,0.000483888,0.000486218,-nan,-nan,2.82537e-15
144,1.40186e+06,0,-0.662302,-nan,0.000478004,0.000480235,-nan,-nan,2.83357e-15
145,1.39777e+06,0,-0.663996,-nan,0.000472109,0.000474402,-nan,-nan,2.84172e-15
146,1.39373e+06,0,-0.66567,-nan,0.000466285,0.00046864,-nan,-nan,2.84982e-15
147,1.38974e+06,0,-0.667324,-nan,0.00046053,0.000462946,-nan,-nan,2.85787e-15
148,1.38579e+06,0,-0.668959,-nan,0.000454844,0.000457321,-nan,-nan,2.86586e-15
149,1.3819e+06,0,-0.670574,-nan,0.000449226,0.000451763,-nan,-nan,2.8738e-15
150,1.37805e+06,0,-0.672169,-nan,0.000443675,0.000446272,-nan,-nan,2.88169e-15
151,1.37424e+06,0,-0.673746,-nan,0.00043819,0.000440846,-nan,-nan,2.88953e-15
152,1.37049e+06,0,-0.675303,-nan,0.000432771,0.000435485,-nan,-nan,2.89732e-15
153,1.36677e+06,0,-0.676842,-nan,0.000427416,0.000430189,-nan,-nan,2.90505e-15
154,1.3631e+06,0,-0.678363,-nan,0.000422197,0.000424885,-nan,-nan,2.91273e-15
155,1.35948e+06,0,-0.679866,-nan,0.000416968,0.000419715,-nan,-nan,2.92036e-15
156,1.35589e+06,0,-0.68135,-nan,0.000411802,0.000414608,-nan,-nan,2.92793e-15
157,1.35235e+06,0,-0.682817,-nan,0.000406698,0.000409561,-nan,-nan,2.93546e-15
158,1.34886e+06,0,-0.684267,-nan,0.000401655,0.000404575,-nan,-nan,2.94293e-15
159,1.3454e+06,0,-0.685699,-nan,0.000396738,0.000399583,-nan,-nan,2.95034e-15
160,1.34199e+06,0,-0.687114,-nan,0.000391814,0.000394716,-nan,-nan,2.95771e-15
161,1.33861e+06,0,-0.688512,-nan,0.000387014,0.000389843,-nan,-nan,2.96502e-15
162,1.33528e+06,0,-0.689894,-nan,0.000382205,0.000385094,-nan,-nan,2.97228e-15
163,1.33199e+06,0,-0.691259,-nan,0.000377454,0.000380401,-nan,-nan,2.97949e-15
164,1.32873e+06,0,-0.692608,-nan,0.000372886,0.00037564,-nan,-nan,2.98664e-15
165,1.32552e+06,0,-0.69394,-nan,0.000368246,0.00037106,-nan,-nan,2.99374e-15
166,1.32234e+06,0,-0.695257,-nan,0.000363662,0.000366536,-nan,-nan,3.00079e-15
167,1.3192e+06,0,-0.696558,-nan,0.000359193,0.000362006,-nan,-nan,3.00779e-15
168,1.3161e+06,0,-0.697844,-nan,0.000354717,0.00035759,-nan,-nan,3.01474e-15
169,1.31303e+06,0,-0.699114,-nan,0.000350353,0.000353168,-nan,-nan,3.02163e-15
170,1.31e+06,0,-0.700369,-nan,0.000345983,0.000348858,-nan,-nan,3.02847e-15
171,1.30701e+06,0,-0.701609,-nan,0.000341664,0.0003446,-nan,-nan,3.03526e-15
172,1.30405e+06,0,-0.702835,-nan,0.000337454,0.000340336,-nan,-nan,3.04199e-15
173,1.30113e+06,0,-0.704045,-nan,0.000333238,0.00033618,-nan,-nan,3.04867e-15
174,1.29825e+06,0,-0.705242,-nan,0.000329183,0.000331965,-nan,-nan,3.05531e-15
175,1.29539e+06,0,-0.706424,-nan,0.000325065,0.000327909,-nan,-nan,3.06189e-15
176,1.29258e+06,0,-0.707592,-nan,0.000320997,0.000323902,-nan,-nan,3.06841e-15
177,1.28979e+06,0,-0.708746,-nan,0.000316977,0.000319944,-nan,-nan,3.07489e-15
178,1.28704e+06,0,-0.709886,-nan,0.000313058,0.00031598,-nan,-nan,3.08132e-15
179,1.28432e+06,0,-0.711012,-nan,0.000309185,0.000312065,-nan,-nan,3.08769e-15
180,1.28164e+06,0,-0.712125,-nan,0.000305306,0.000308249,-nan,-nan,3.09401e-15
181,1.27898e+06,0,-0.713225,-nan,0.000301474,0.000304478,-nan,-nan,3.10028e-15
182,1.27636e+06,0,-0.714312,-nan,0.000297687,0.000300753,-nan,-nan,3.1065e-15
183,1.27377e+06,0,-0.715386,-nan,0.000293946,0.000297073,-nan,-nan,3.11267e-15
184,1.27121e+06,0,-0.716447,-nan,0.000290347,0.00029334,-nan,-nan,3.11879e-15
185,1.26868e+06,0,-0.717495,-nan,0.000286742,0.000289701,-nan,-nan,3.12486e-15
186,1.26618e+06,0,-0.718531,-nan,0.000283131,0.000286153,-nan,-nan,3.13088e-15
187,1.26371e+06,0,-0.719555,-nan,0.000279564,0.000282648,-nan,-nan,3.13685e-15
188,1.26127e+06,0,-0.720566,-nan,0.000276039,0.000279185,-nan,-nan,3.14276e-15
189,1.25886e+06,0,-0.721565,-nan,0.000272602,0.000275719,-nan,-nan,3.14863e-15
190,1.25648e+06,0,-0.722552,-nan,0.000269206,0.000272295,-nan,-nan,3.15445e-15
191,1.25412e+06,0,-0.723528,-nan,0.000265805,0.000268957,-nan,-nan,3.16022e-15
192,1.2518e+06,0,-0.724492,-nan,0.000262445,0.000265659,-nan,-nan,3.16594e-15
193,1.2495e+06,0,-0.725444,-nan,0.000259125,0.000262401,-nan,-nan,3.17161e-15
194,1.24723e+06,0,-0.726385,-nan,0.000255888,0.00025914,-nan,-nan,3.17723e-15
195,1.24499e+06,0,-0.727315,-nan,0.000252646,0.00025596,-nan,-nan,3.1828e-15
196,1.24277e+06,0,-0.728234,-nan,0.000249443,0.000252819,-nan,-nan,3.18833e-15
197,1.24058e+06,0,-0.729141,-nan,0.00024632,0.000249675,-nan,-nan,3.1938e-15
198,1.23841e+06,0,-0.730038,-nan,0.000243193,0.000246609,-nan,-nan,3.19923e-15
199,1.23628e+06,0,-0.730924,-nan,0.000240143,0.000243541,-nan,-nan,3.20461e-15
200,1.23416e+06,0,-0.7318,-nan,0.00023713,0.00024051,-nan,-nan,3.20994e-15
201,1.23208e+06,0,-0.732665,-nan,0.000234113,0.000237556,-nan,-nan,3.21523e-15
202,1.23001e+06,0,-0.73352,-nan,0.000231131,0.000234637,-nan,-nan,3.22047e-15
203,1.22797e+06,0,-0.734365,-nan,0.000228186,0.000231753,-nan,-nan,3.22566e-15
204,1.22596e+06,0,-0.735199,-nan,0.000225275,0.000228904,-nan,-nan,3.2308e-15
205,1.22397e+06,0,-0.736024,-nan,0.000222438,0.000226053,-nan,-nan,3.2359e-15
206,1.222e+06,0,-0.736839,-nan,0.000219596,0.000223273,-nan,-nan,3.24095e-15
207,1.22006e+06,0,-0.737644,-nan,0.000216788,0.000220526,-nan,-nan,3.24595e-15
208,1.21814e+06,0,-0.73844,-nan,0.000214015,0.000217813,-nan,-nan,3.25091e-15
209,1.21625e+06,0,-0.739226,-nan,0.00021131,0.000215098,-nan,-nan,3.25582e-15
210,1.21437e+06,0,-0.740002,-nan,0.000208601,0.000212451,-nan,-nan,3.26069e-15
211,1.21252e+06,0,-0.740769,-nan,0.00020596,0.000209801,-nan,-nan,3.26551e-15
212,1.21069e+06,0,-0.741528,-nan,0.000203351,0.000207184,-nan,-nan,3.27029e-15
213,1.20888e+06,0,-0.742277,-nan,0.000200738,0.000204633,-nan,-nan,3.27503e-15
214,1.2071e+06,0,-0.743017,-nan,0.000198156,0.000202112,-nan,-nan,3.27971e-15
215,1.20533e+06,0,-0.743748,-nan,0.000195605,0.000199623,-nan,-nan,3.28436e-15
216,1.20359e+06,0,-0.744471,-nan,0.000193085,0.000197163,-nan,-nan,3.28896e-15
217,1.20187e+06,0,-0.745185,-nan,0.000190627,0.000194701,-nan,-nan,3.29352e-15
218,1.20016e+06,0,-0.745891,-nan,0.000188167,0.000192302,-nan,-nan,3.29803e-15
219,1.19848e+06,0,-0.746588,-nan,0.000185736,0.000189931,-nan,-nan,3.3025e-15
220,1.19682e+06,0,-0.747277,-nan,0.000183334,0.000187589,-nan,-nan,3.30693e-15
221,1.19518e+06,0,-0.747957,-nan,0.000180961,0.000185276,-nan,-nan,3.31131e-15
222,1.19355e+06,0,-0.74863,-nan,0.000178677,0.000182931,-nan,-nan,3.31565e-15
223,1.19195e+06,0,-0.749294,-nan,0.000176419,0.000180616,-nan,-nan,3.31995e-15
224,1.19037e+06,0,-0.749951,-nan,0.000174129,0.000178387,-nan,-nan,3.32421e-15
225,1.1888e+06,0,-0.750599,-nan,0.000171867,0.000176186,-nan,-nan,3.32843e-15
226,1.18725e+06,0,-0.75124,-nan,0.000169631,0.000174012,-nan,-nan,3.33261e-15
227,1.18573e+06,0,-0.751874,-nan,0.000167422,0.000171865,-nan,-nan,3.33674e-15
228,1.18422e+06,0,-0.752499,-nan,0.00016524,0.000169743,-nan,-nan,3.34084e-15
229,1.18272e+06,0,-0.753118,-nan,0.000163112,0.00016762,-nan,-nan,3.34489e-15
230,1.18125e+06,0,-0.753729,-nan,0.000161009,0.000165524,-nan,-nan,3.3489e-15
231,1.17979e+06,0,-0.754332,-nan,0.000158904,0.00016348,-nan,-nan,3.35288e-15
232,1.17835e+06,0,-0.754929,-nan,0.000156824,0.000161461,-nan,-nan,3.35681e-15
233,1.17693e+06,0,-0.755518,-nan,0.000154821,0.000159415,-nan,-nan,3.3607e-15
234,1.17553e+06,0,-0.7561,-nan,0.000152791,0.000157447,-nan,-nan,3.36456e-15
235,1.17414e+06,0,-0.756676,-nan,0.00015081,0.000155476,-nan,-nan,3.36838e-15
236,1.17277e+06,0,-0.757244,-nan,0.000148878,0.000153506,-nan,-nan,3.37215e-15
237,1.17141e+06,0,-0.757806,-nan,0.000146918,0.00015161,-nan,-nan,3.37589e-15
238,1.17007e+06,0,-0.758361,-nan,0.000145007,0.000149712,-nan,-nan,3.37959e-15
239,1.16875e+06,0,-0.758909,-nan,0.000143094,0.000147863,-nan,-nan,3.38326e-15
240,1.16744e+06,0,-0.759451,-nan,0.000141204,0.000146036,-nan,-nan,3.38688e-15
241,1.16615e+06,0,-0.759986,-nan,0.000139361,0.000144208,-nan,-nan,3.39047e-15
242,1.16487e+06,0,-0.760515,-nan,0.000137516,0.000142427,-nan,-nan,3.39403e-15
243,1.16361e+06,0,-0.761038,-nan,0.000135716,0.000140644,-nan,-nan,3.39754e-15
244,1.16237e+06,0,-0.761554,-nan,0.000133938,0.000138884,-nan,-nan,3.40102e-15
245,1.16114e+06,0,-0.762065,-nan,0.000132181,0.000137146,-nan,-nan,3.40446e-15
246,1.15992e+06,0,-0.762569,-nan,0.000130423,0.000135451,-nan,-nan,3.40787e-15
247,1.15872e+06,0,-0.763067,-nan,0.000128686,0.000133778,-nan,-nan,3.41124e-15
248,1.15753e+06,0,-0.763559,-nan,0.000127013,0.000132083,-nan,-nan,3.41458e-15
249,1.15636e+06,0,-0.764046,-nan,0.000125316,0.000130451,-nan,-nan,3.41788e-15
250,1.1552e+06,0,-0.764526,-nan,0.000123641,0.00012884,-nan,-nan,3.42115e-15
251,1.15405e+06,0,-0.765001,-nan,0.000122006,0.000127229,-nan,-nan,3.42438e-15
252,1.15292e+06,0,-0.76547,-nan,0.000120391,0.000125637,-nan,-nan,3.42758e-15
253,1.1518e+06,0,-0.765934,-nan,0.000118775,0.000124086,-nan,-nan,3.43074e-15
254,1.1507e+06,0,-0.766392,-nan,0.000117198,0.000122535,-nan,-nan,3.43387e-15
255,1.1496e+06,0,-0.766844,-nan,0.000115641,0.000121003,-nan,-nan,3.43697e-15
256,1.14852e+06,0,-0.767292,-nan,0.000114082,0.00011951,-nan,-nan,3.44003e-15
257,1.14746e+06,0,-0.767733,-nan,0.000112542,0.000118035,-nan,-nan,3.44306e-15
258,1.1464e+06,0,-0.76817,-nan,0.00011104,0.000116561,-nan,-nan,3.44606e-15
259,1.14536e+06,0,-0.768601,-nan,0.000109556,0.000115105,-nan,-nan,3.44903e-15
260,1.14434e+06,0,-0.769028,-nan,0.000108089,0.000113667,-nan,-nan,3.45196e-15
261,1.14332e+06,0,-0.769449,-nan,0.000106622,0.000112266,-nan,-nan,3.45486e-15
262,1.14231e+06,0,-0.769865,-nan,0.00010519,0.000110865,-nan,-nan,3.45773e-15
263,1.14132e+06,0,-0.770276,-nan,0.000103758,0.0001095,-nan,-nan,3.46057e-15
264,1.14034e+06,0,-0.770682,-nan,0.000102361,0.000108134,-nan,-nan,3.46338e-15
265,1.13937e+06,0,-0.771084,-nan,0.000100963,0.000106804,-nan,-nan,3.46616e-15
266,1.13842e+06,0,-0.77148,-nan,9.95997e-05,0.000105473,-nan,-nan,3.46891e-15
267,1.13747e+06,0,-0.771872,-nan,9.82356e-05,0.000104176,-nan,-nan,3.47162e-15
268,1.13654e+06,0,-0.772259,-nan,9.69047e-05,0.000102879,-nan,-nan,3.47431e-15
269,1.13561e+06,0,-0.772642,-nan,9.55734e-05,0.000101615,-nan,-nan,3.47697e-15
270,1.1347e+06,0,-0.77302,-nan,9.42744e-05,0.000100351,-nan,-nan,3.4796e-15
271,1.1338e+06,0,-0.773394,-nan,9.29911e-05,9.91032e-05,-nan,-nan,3.4822e-15
272,1.13291e+06,0,-0.773763,-nan,9.17232e-05,9.78719e-05,-nan,-nan,3.48477e-15
273,1.13203e+06,0,-0.774127,-nan,9.04706e-05,9.66566e-05,-nan,-nan,3.48731e-15
274,1.13116e+06,0,-0.774488,-nan,8.92177e-05,9.54726e-05,-nan,-nan,3.48982e-15
275,1.1303e+06,0,-0.774844,-nan,8.79651e-05,9.43192e-05,-nan,-nan,3.4923e-15
