Iteration,Objective,Score,MinOut,MaxOut,stdDevMinOutPos,stdDevMinOutNeg,StdDevMaxOutPos,StdDevMaxOutNeg,HyperplanePercentage
63,1.98889e+06,0,-0.423945,-nan,0.00128173,0.00127419,-nan,-nan,2.005e-15
64,1.97833e+06,0,-0.428371,-nan,0.00126632,0.00125894,-nan,-nan,2.0156e-15
65,1.9679e+06,0,-0.432745,-nan,0.0012511,0.00124386,-nan,-nan,2.02619e-15
66,1.9576e+06,0,-0.437066,-nan,0.00123606,0.00122897,-nan,-nan,2.03676e-15
67,1.94742e+06,0,-0.441335,-nan,0.0012214,0.00121405,-nan,-nan,2.04731e-15
68,1.93735e+06,0,-0.445554,-nan,0.00120671,0.00119951,-nan,-nan,2.05784e-15
69,1.92741e+06,0,-0.449722,-nan,0.0011922,0.00118515,-nan,-nan,2.06836e-15
70,1.91759e+06,0,-0.453841,-nan,0.00117786,0.00117096,-nan,-nan,2.07885e-15
71,1.90788e+06,0,-0.45791,-nan,0.00116369,0.00115693,-nan,-nan,2.08933e-15
72,1.89829e+06,0,-0.461931,-nan,0.00114989,0.00114289,-nan,-nan,2.09978e-15
73,1.88882e+06,0,-0.465904,-nan,0.00113605,0.0011292,-nan,-nan,2.11022e-15
74,1.87946e+06,0,-0.46983,-nan,0.00112238,0.00111567,-nan,-nan,2.12063e-15
75,1.87021e+06,0,-0.473708,-nan,0.00110888,0.00110231,-nan,-nan,2.13101e-15
76,1.86107e+06,0,-0.477541,-nan,0.00109553,0.0010891,-nan,-nan,2.14138e-15
77,1.85203e+06,0,-0.481328,-nan,0.00108235,0.00107605,-nan,-nan,2.15172e-15
78,1.84311e+06,0,-0.485069,-nan,0.0010695,0.00106298,-nan,-nan,2.16203e-15
79,1.83429e+06,0,-0.488766,-nan,0.00105662,0.00105025,-nan,-nan,2.17232e-15
80,1.82558e+06,0,-0.492419,-nan,0.0010439,0.00103766,-nan,-nan,2.18258e-15
81,1.81697e+06,0,-0.496028,-nan,0.00103133,0.00102523,-nan,-nan,2.19282e-15
82,1.80847e+06,0,-0.499594,-nan,0.00101891,0.00101295,-nan,-nan,2.20302e-15
83,1.80006e+06,0,-0.503118,-nan,0.00100664,0.00100081,-nan,-nan,2.2132e-15
84,1.79176e+06,0,-0.5066,-nan,0.00099485,0.000988485,-nan,-nan,2.22335e-15
85,1.78356e+06,0,-0.51004,-nan,0.000982866,0.000976638,-nan,-nan,2.23347e-15
86,1.77545e+06,0,-0.513439,-nan,0.000971024,0.000964932,-nan,-nan,2.24356e-15
87,1.76744e+06,0,-0.516798,-nan,0.000959324,0.000953366,-nan,-nan,2.25362e-15
88,1.75952e+06,0,-0.520116,-nan,0.000947923,0.000941783,-nan,-nan,2.26365e-15
89,1.7517e+06,0,-0.523395,-nan,0.000936656,0.000930339,-nan,-nan,2.27365e-15
90,1.74398e+06,0,-0.526635,-nan,0.000925365,0.000919186,-nan,-nan,2.28361e-15
91,1.73634e+06,0,-0.529836,-nan,0.00091421,0.000908166,-nan,-nan,2.29354e-15
92,1.7288e+06,0,-0.532999,-nan,0.000903187,0.000897277,-nan,-nan,2.30344e-15
93,1.72134e+06,0,-0.536124,-nan,0.000892447,0.000886372,-nan,-nan,2.3133e-15
94,1.71398e+06,0,-0.539212,-nan,0.000881684,0.000875743,-nan,-nan,2.32313e-15
95,1.7067e+06,0,-0.542263,-nan,0.000871196,0.000865099,-nan,-nan,2.33293e-15
96,1.69951e+06,0,-0.545278,-nan,0.000860687,0.000854724,-nan,-nan,2.34268e-15
97,1.69241e+06,0,-0.548257,-nan,0.000850303,0.000844473,-nan,-nan,2.3524e-15
98,1.68539e+06,0,-0.5512,-nan,0.000840185,0.000834207,-nan,-nan,2.36209e-15
99,1.67845e+06,0,-0.554108,-nan,0.000830045,0.0008242,-nan,-nan,2.37174e-15
100,1.6716e+06,0,-0.556981,-nan,0.000820165,0.000814179,-nan,-nan,2.38134e-15
101,1.66483e+06,0,-0.559821,-nan,0.000810265,0.000804412,-nan,-nan,2.39092e-15
102,1.65814e+06,0,-0.562626,-nan,0.000800482,0.000794761,-nan,-nan,2.40045e-15
103,1.65153e+06,0,-0.565398,-nan,0.00079095,0.000785097,-nan,-nan,2.40994e-15
104,1.645e+06,0,-0.568136,-nan,0.000781398,0.000775676,-nan,-nan,2.41939e-15
105,1.63854e+06,0,-0.570843,-nan,0.000771961,0.000766369,-nan,-nan,2.42881e-15
106,1.63216e+06,0,-0.573516,-nan,0.000762635,0.000757172,-nan,-nan,2.43818e-15
107,1.62586e+06,0,-0.576158,-nan,0.000753549,0.000747962,-nan,-nan,2.44751e-15
108,1.61964e+06,0,-0.578769,-nan,0.000744443,0.000738985,-nan,-nan,2.4568e-15
109,1.61349e+06,0,-0.581348,-nan,0.000735446,0.000730115,-nan,-nan,2.46605e-15
110,1.60741e+06,0,-0.583896,-nan,0.000726556,0.000721351,-nan,-nan,2.47526e-15
111,1.6014e+06,0,-0.586415,-nan,0.000717773,0.000712692,-nan,-nan,2.48442e-15
112,1.59547e+06,0,-0.588903,-nan,0.000709214,0.00070402,-nan,-nan,2.49354e-15
113,1.5896e+06,0,-0.591361,-nan,0.000700638,0.000695567,-nan,-nan,2.50262e-15
114,1.58381e+06,0,-0.59379,-nan,0.000692163,0.000687216,-nan,-nan,2.51165e-15
115,1.57809e+06,0,-0.59619,-nan,0.00068379,0.000678964,-nan,-nan,2.52064e-15
116,1.57243e+06,0,-0.598562,-nan,0.000675517,0.00067081,-nan,-nan,2.52959e-15
117,1.56684e+06,0,-0.600905,-nan,0.000667456,0.000662645,-nan,-nan,2.53849e-15
118,1.56132e+06,0,-0.60322,-nan,0.000659377,0.000654686,-nan,-nan,2.54734e-15
119,1.55586e+06,0,-0.605508,-nan,0.000651396,0.000646823,-nan,-nan,2.55615e-15
120,1.55047e+06,0,-0.607768,-nan,0.000643509,0.000639053,-nan,-nan,2.56492e-15
121,1.54515e+06,0,-0.610001,-nan,0.000635824,0.000631272,-nan,-nan,2.57363e-15
122,1.53988e+06,0,-0.612208,-nan,0.000628123,0.000623688,-nan,-nan,2.58231e-15
123,1.53468e+06,0,-0.614388,-nan,0.000620514,0.000616194,-nan,-nan,2.59093e-15
124,1.52955e+06,0,-0.616543,-nan,0.000612996,0.00060879,-nan,-nan,2.59951e-15
125,1.52447e+06,0,-0.618672,-nan,0.000605568,0.000601474,-nan,-nan,2.60804e-15
126,1.51945e+06,0,-0.620775,-nan,0.00059833,0.000594148,-nan,-nan,2.61653e-15
127,1.5145e+06,0,-0.622853,-nan,0.000591076,0.000587007,-nan,-nan,2.62496e-15
128,1.5096e+06,0,-0.624906,-nan,0.00058391,0.000579951,-nan,-nan,2.63335e-15
129,1.50476e+06,0,-0.626935,-nan,0.000576829,0.000572979,-nan,-nan,2.6417e-15
130,1.49998e+06,0,-0.62894,-nan,0.000569832,0.000566091,-nan,-nan,2.64999e-15
131,1.49525e+06,0,-0.630921,-nan,0.000563014,0.000559193,-nan,-nan,2.65823e-15
132,1.49059e+06,0,-0.632878,-nan,0.000556183,0.000552469,-nan,-nan,2.66643e-15
133,1.48597e+06,0,-0.634812,-nan,0.000549432,0.000545826,-nan,-nan,2.67458e-15
134,1.48142e+06,0,-0.636723,-nan,0.000542763,0.000539262,-nan,-nan,2.68268e-15
135,1.47691e+06,0,-0.638611,-nan,0.000536263,0.000532688,-nan,-nan,2.69073e-15
136,1.47247e+06,0,-0.640476,-nan,0.000529751,0.000526281,-nan,-nan,2.69873e-15
137,1.46807e+06,0,-0.642319,-nan,0.000523316,0.00051995,-nan,-nan,2.70668e-15
138,1.46373e+06,0,-0.644141,-nan,0.000516959,0.000513695,-nan,-nan,2.71458e-15
139,1.45943e+06,0,-0.64594,-nan,0.000510677,0.000507515,-nan,-nan,2.72243e-15
140,1.45519e+06,0,-0.647718,-nan,0.000504555,0.000501326,-nan,-nan,2.73024e-15
141,1.451e+06,0,-0.649475,-nan,0.000498421,0.000495293,-nan,-nan,2.73799e-15
142,1.44686e+06,0,-0.651211,-nan,0.000492361,0.000489332,-nan,-nan,2.74569e-15
143,1.44277e+06,0,-0.652926,-nan,0.000486372,0.000483443,-nan,-nan,2.75334e-15
144,1.43873e+06,0,-0.654621,-nan,0.000480455,0.000477624,-nan,-nan,2.76095e-15
145,1.43474e+06,0,-0.656295,-nan,0.00047469,0.000471796,-nan,-nan,2.7685e-15
146,1.43079e+06,0,-0.65795,-nan,0.000468912,0.000466116,-nan,-nan,2.776e-15
147,1.42689e+06,0,-0.659584,-nan,0.000463204,0.000460504,-nan,-nan,2.78345e-15
148,1.42304e+06,0,-0.6612,-nan,0.000457564,0.000454959,-nan,-nan,2.79085e-15
149,1.41923e+06,0,-0.662796,-nan,0.000451991,0.00044948,-nan,-nan,2.7982e-15
150,1.41547e+06,0,-0.664373,-nan,0.00044656,0.000443993,-nan,-nan,2.8055e-15
151,1.41176e+06,0,-0.665931,-nan,0.000441119,0.000438645,-nan,-nan,2.81275e-15
152,1.40808e+06,0,-0.66747,-nan,0.000435742,0.000433361,-nan,-nan,2.81995e-15
153,1.40446e+06,0,-0.668992,-nan,0.00043043,0.00042814,-nan,-nan,2.8271e-15
154,1.40087e+06,0,-0.670495,-nan,0.000425181,0.000422982,-nan,-nan,2.8342e-15
155,1.39733e+06,0,-0.67198,-nan,0.000420066,0.000417816,-nan,-nan,2.84125e-15
156,1.39383e+06,0,-0.673447,-nan,0.000414941,0.000412781,-nan,-nan,2.84825e-15
157,1.39037e+06,0,-0.674897,-nan,0.000409878,0.000407806,-nan,-nan,2.85519e-15
158,1.38695e+06,0,-0.67633,-nan,0.000404874,0.00040289,-nan,-nan,2.86209e-15
159,1.38358e+06,0,-0.677745,-nan,0.000399998,0.000397968,-nan,-nan,2.86894e-15
160,1.38024e+06,0,-0.679144,-nan,0.00039518,0.000393106,-nan,-nan,2.87573e-15
161,1.37695e+06,0,-0.680526,-nan,0.000390352,0.000388366,-nan,-nan,2.88248e-15
162,1.37369e+06,0,-0.681891,-nan,0.000385582,0.000383682,-nan,-nan,2.88917e-15
163,1.37047e+06,0,-0.683241,-nan,0.000380933,0.000378993,-nan,-nan,2.89582e-15
164,1.36729e+06,0,-0.684574,-nan,0.000376276,0.000374421,-nan,-nan,2.90241e-15
165,1.36415e+06,0,-0.685891,-nan,0.000371737,0.000369844,-nan,-nan,2.90896e-15
166,1.36105e+06,0,-0.687192,-nan,0.000367189,0.000365382,-nan,-nan,2.91545e-15
167,1.35798e+06,0,-0.688478,-nan,0.000362696,0.000360974,-nan,-nan,2.92189e-15
168,1.35495e+06,0,-0.689749,-nan,0.000358317,0.000356559,-nan,-nan,2.92829e-15
169,1.35196e+06,0,-0.691004,-nan,0.000353929,0.000352256,-nan,-nan,2.93463e-15
170,1.349e+06,0,-0.692245,-nan,0.000349653,0.000347947,-nan,-nan,2.94093e-15
171,1.34607e+06,0,-0.693471,-nan,0.00034537,0.000343747,-nan,-nan,2.94717e-15
172,1.34319e+06,0,-0.694682,-nan,0.000341195,0.000339542,-nan,-nan,2.95337e-15
173,1.34033e+06,0,-0.695878,-nan,0.000337012,0.000335442,-nan,-nan,2.95952e-15
174,1.33751e+06,0,-0.697061,-nan,0.000332879,0.000331391,-nan,-nan,2.96561e-15
175,1.33472e+06,0,-0.698229,-nan,0.000328851,0.000327336,-nan,-nan,2.97166e-15
176,1.33197e+06,0,-0.699383,-nan,0.000324816,0.000323382,-nan,-nan,2.97766e-15
177,1.32925e+06,0,-0.700524,-nan,0.000320883,0.000319423,-nan,-nan,2.98361e-15
178,1.32656e+06,0,-0.701651,-nan,0.000316943,0.000315564,-nan,-nan,2.98951e-15
179,1.32391e+06,0,-0.702764,-nan,0.00031305,0.000311751,-nan,-nan,2.99537e-15
180,1.32128e+06,0,-0.703864,-nan,0.000309204,0.000307984,-nan,-nan,3.00117e-15
181,1.31869e+06,0,-0.704952,-nan,0.000305455,0.000304212,-nan,-nan,3.00693e-15
182,1.31613e+06,0,-0.706026,-nan,0.000301751,0.000300486,-nan,-nan,3.01263e-15
183,1.3136e+06,0,-0.707087,-nan,0.000298039,0.000296854,-nan,-nan,3.01829e-15
184,1.3111e+06,0,-0.708136,-nan,0.000294372,0.000293265,-nan,-nan,3.02391e-15
185,1.30863e+06,0,-0.709172,-nan,0.000290749,0.000289719,-nan,-nan,3.02947e-15
186,1.30618e+06,0,-0.710196,-nan,0.000287218,0.000286168,-nan,-nan,3.03499e-15
187,1.30377e+06,0,-0.711207,-nan,0.000283729,0.000282661,-nan,-nan,3.04046e-15
188,1.30139e+06,0,-0.712207,-nan,0.000280233,0.000279242,-nan,-nan,3.04588e-15
189,1.29903e+06,0,-0.713194,-nan,0.000276779,0.000275864,-nan,-nan,3.05126e-15
190,1.29671e+06,0,-0.71417,-nan,0.000273366,0.000272526,-nan,-nan,3.05659e-15
191,1.29441e+06,0,-0.715134,-nan,0.000269994,0.000269228,-nan,-nan,3.06187e-15
192,1.29213e+06,0,-0.716087,-nan,0.000266708,0.000265926,-nan,-nan,3.06711e-15
193,1.28989e+06,0,-0.717028,-nan,0.000263416,0.000262708,-nan,-nan,3.0723e-15
194,1.28767e+06,0,-0.717958,-nan,0.000260163,0.000259527,-nan,-nan,3.07744e-15
195,1.28548e+06,0,-0.718877,-nan,0.000256949,0.000256385,-nan,-nan,3.08254e-15
196,1.28331e+06,0,-0.719785,-nan,0.000253774,0.000253281,-nan,-nan,3.0876e-15
197,1.28117e+06,0,-0.720682,-nan,0.000250679,0.000250173,-nan,-nan,3.09261e-15
198,1.27906e+06,0,-0.721569,-nan,0.000247578,0.000247143,-nan,-nan,3.09757e-15
199,1.27697e+06,0,-0.722445,-nan,0.000244515,0.000244149,-nan,-nan,3.10249e-15
200,1.27491e+06,0,-0.72331,-nan,0.000241489,0.000241191,-nan,-nan,3.10736e-15
201,1.27287e+06,0,-0.724165,-nan,0.000238498,0.000238269,-nan,-nan,3.11219e-15
202,1.27085e+06,0,-0.72501,-nan,0.000235584,0.000235343,-nan,-nan,3.11698e-15
203,1.26886e+06,0,-0.725845,-nan,0.000232664,0.000232491,-nan,-nan,3.12172e-15
204,1.26689e+06,0,-0.72667,-nan,0.000229779,0.000229673,-nan,-nan,3.12642e-15
205,1.26495e+06,0,-0.727485,-nan,0.000226929,0.000226889,-nan,-nan,3.13107e-15
206,1.26303e+06,0,-0.72829,-nan,0.000224113,0.000224138,-nan,-nan,3.13568e-15
207,1.26113e+06,0,-0.729086,-nan,0.000221331,0.00022142,-nan,-nan,3.14025e-15
208,1.25926e+06,0,-0.729872,-nan,0.000218619,0.000218699,-nan,-nan,3.14477e-15
209,1.2574e+06,0,-0.730649,-nan,0.000215903,0.000216046,-nan,-nan,3.14926e-15
210,1.25557e+06,0,-0.731417,-nan,0.000213219,0.000213425,-nan,-nan,3.1537e-15
211,1.25376e+06,0,-0.732175,-nan,0.000210568,0.000210836,-nan,-nan,3.1581e-15
212,1.25198e+06,0,-0.732925,-nan,0.000207948,0.000208278,-nan,-nan,3.16245e-15
213,1.25021e+06,0,-0.733665,-nan,0.000205394,0.000205717,-nan,-nan,3.16677e-15
214,1.24846e+06,0,-0.734397,-nan,0.000202836,0.00020322,-nan,-nan,3.17104e-15
215,1.24674e+06,0,-0.73512,-nan,0.000200309,0.000200753,-nan,-nan,3.17527e-15
216,1.24504e+06,0,-0.735834,-nan,0.000197812,0.000198316,-nan,-nan,3.17947e-15
217,1.24335e+06,0,-0.73654,-nan,0.000195345,0.000195908,-nan,-nan,3.18362e-15
218,1.24169e+06,0,-0.737237,-nan,0.000192908,0.000193529,-nan,-nan,3.18773e-15
219,1.24005e+06,0,-0.737926,-nan,0.000190533,0.000191148,-nan,-nan,3.1918e-15
220,1.23842e+06,0,-0.738607,-nan,0.000188153,0.000188826,-nan,-nan,3.19583e-15
221,1.23682e+06,0,-0.73928,-nan,0.000185802,0.000186532,-nan,-nan,3.19982e-15
222,1.23523e+06,0,-0.739944,-nan,0.000183479,0.000184266,-nan,-nan,3.20378e-15
223,1.23367e+06,0,-0.740601,-nan,0.000181185,0.000182027,-nan,-nan,3.20769e-15
224,1.23212e+06,0,-0.74125,-nan,0.000178917,0.000179815,-nan,-nan,3.21156e-15
225,1.23059e+06,0,-0.741891,-nan,0.000176707,0.000177601,-nan,-nan,3.2154e-15
226,1.22908e+06,0,-0.742524,-nan,0.000174494,0.000175442,-nan,-nan,3.2192e-15
227,1.22759e+06,0,-0.74315,-nan,0.000172307,0.000173309,-nan,-nan,3.22296e-15
228,1.22611e+06,0,-0.743769,-nan,0.000170147,0.000171202,-nan,-nan,3.22668e-15
229,1.22465e+06,0,-0.74438,-nan,0.000168012,0.00016912,-nan,-nan,3.23037e-15
230,1.22321e+06,0,-0.744984,-nan,0.000165903,0.000167064,-nan,-nan,3.23401e-15
231,1.22179e+06,0,-0.74558,-nan,0.000163819,0.000165032,-nan,-nan,3.23762e-15
232,1.22039e+06,0,-0.74617,-nan,0.000161789,0.000162998,-nan,-nan,3.2412e-15
233,1.219e+06,0,-0.746752,-nan,0.000159754,0.000161015,-nan,-nan,3.24474e-15
234,1.21762e+06,0,-0.747328,-nan,0.000157772,0.00015903,-nan,-nan,3.24824e-15
235,1.21627e+06,0,-0.747897,-nan,0.000155786,0.000157095,-nan,-nan,3.2517e-15
236,1.21493e+06,0,-0.748458,-nan,0.000153824,0.000155184,-nan,-nan,3.25513e-15
237,1.2136e+06,0,-0.749014,-nan,0.000151886,0.000153295,-nan,-nan,3.25853e-15
238,1.2123e+06,0,-0.749562,-nan,0.000149971,0.000151429,-nan,-nan,3.26189e-15
239,1.211e+06,0,-0.750104,-nan,0.000148155,0.000149513,-nan,-nan,3.26521e-15
240,1.20973e+06,0,-0.75064,-nan,0.000146286,0.000147693,-nan,-nan,3.26851e-15
241,1.20846e+06,0,-0.751169,-nan,0.000144438,0.000145895,-nan,-nan,3.27176e-15
242,1.20722e+06,0,-0.751692,-nan,0.000142613,0.000144119,-nan,-nan,3.27498e-15
243,1.20598e+06,0,-0.752208,-nan,0.00014081,0.000142364,-nan,-nan,3.27817e-15
244,1.20477e+06,0,-0.752719,-nan,0.000139053,0.000140607,-nan,-nan,3.28133e-15
245,1.20356e+06,0,-0.753223,-nan,0.000137316,0.000138872,-nan,-nan,3.28445e-15
246,1.20238e+06,0,-0.753721,-nan,0.0001356,0.000137159,-nan,-nan,3.28754e-15
247,1.2012e+06,0,-0.754214,-nan,0.000133882,0.000135488,-nan,-nan,3.29059e-15
248,1.20004e+06,0,-0.7547,-nan,0.000132184,0.000133838,-nan,-nan,3.29362e-15
249,1.19889e+06,0,-0.755181,-nan,0.000130529,0.000132186,-nan,-nan,3.29661e-15
250,1.19776e+06,0,-0.755656,-nan,0.000128872,0.000130576,-nan,-nan,3.29957e-15
251,1.19664e+06,0,-0.756125,-nan,0.000127235,0.000128985,-nan,-nan,3.3025e-15
252,1.19554e+06,0,-0.756589,-nan,0.000125639,0.000127393,-nan,-nan,3.30539e-15
253,1.19444e+06,0,-0.757047,-nan,0.000124063,0.00012582,-nan,-nan,3.30826e-15
254,1.19336e+06,0,-0.7575,-nan,0.000122505,0.000124267,-nan,-nan,3.31109e-15
255,1.1923e+06,0,-0.757947,-nan,0.000120945,0.000122752,-nan,-nan,3.3139e-15
256,1.19124e+06,0,-0.758389,-nan,0.000119404,0.000121257,-nan,-nan,3.31667e-15
257,1.1902e+06,0,-0.758826,-nan,0.000117882,0.000119779,-nan,-nan,3.31941e-15
258,1.18917e+06,0,-0.759257,-nan,0.000116378,0.000118319,-nan,-nan,3.32213e-15
259,1.18816e+06,0,-0.759684,-nan,0.000114931,0.00011684,-nan,-nan,3.32481e-15
260,1.18715e+06,0,-0.760105,-nan,0.000113463,0.000115416,-nan,-nan,3.32746e-15
261,1.18616e+06,0,-0.760521,-nan,0.000112032,0.000113991,-nan,-nan,3.33009e-15
262,1.18518e+06,0,-0.760932,-nan,0.000110599,0.000112602,-nan,-nan,3.33268e-15
263,1.18421e+06,0,-0.761339,-nan,0.000109184,0.000111229,-nan,-nan,3.33525e-15
264,1.18325e+06,0,-0.76174,-nan,0.000107786,0.000109874,-nan,-nan,3.33779e-15
265,1.1823e+06,0,-0.762137,-nan,0.000106441,0.0001085,-nan,-nan,3.3403e-15
266,1.18137e+06,0,-0.762529,-nan,0.000105094,0.00010716,-nan,-nan,3.34278e-15
267,1.18045e+06,0,-0.762916,-nan,0.000103781,0.00010582,-nan,-nan,3.34524e-15
268,1.17953e+06,0,-0.763299,-nan,0.000102449,0.000104531,-nan,-nan,3.34767e-15
269,1.17863e+06,0,-0.763677,-nan,0.000101168,0.000103224,-nan,-nan,3.35007e-15
270,1.17774e+06,0,-0.764051,-nan,9.99014e-05,0.000101934,-nan,-nan,3.35244e-15
271,1.17686e+06,0,-0.76442,-nan,9.86502e-05,0.000100659,-nan,-nan,3.35479e-15
272,1.17599e+06,0,-0.764785,-nan,9.73804e-05,9.94332e-05,-nan,-nan,3.35711e-15
273,1.17513e+06,0,-0.765145,-nan,9.61593e-05,9.81904e-05,-nan,-nan,3.3594e-15
274,1.17428e+06,0,-0.765501,-nan,9.49526e-05,9.69634e-05,-nan,-nan,3.36167e-15
275,1.17344e+06,0,-0.765853,-nan,9.3728e-05,9.57827e-05,-nan,-nan,3.36392e-15
