Iteration,Objective,Score,MinOut,MaxOut,stdDevMinOutPos,stdDevMinOutNeg,StdDevMaxOutPos,StdDevMaxOutNeg,HyperplanePercentage
128,1.5071e+06,0,-0.625439,-nan,0.000613798,0.00055859,-nan,-nan,2.63772e-15
129,1.50225e+06,0,-0.627469,-nan,0.000606805,0.000551562,-nan,-nan,2.64611e-15
130,1.49746e+06,0,-0.629476,-nan,0.000599788,0.000544708,-nan,-nan,2.65444e-15
131,1.49273e+06,0,-0.631458,-nan,0.000592958,0.000537852,-nan,-nan,2.66273e-15
132,1.48805e+06,0,-0.633417,-nan,0.000586104,0.000531164,-nan,-nan,2.67097e-15
133,1.48343e+06,0,-0.635352,-nan,0.000579433,0.000524474,-nan,-nan,2.67916e-15
134,1.47887e+06,0,-0.637264,-nan,0.000572839,0.000517867,-nan,-nan,2.6873e-15
135,1.47436e+06,0,-0.639154,-nan,0.000566521,0.00051118,-nan,-nan,2.69539e-15
136,1.4699e+06,0,-0.641021,-nan,0.000560374,0.000504497,-nan,-nan,2.70343e-15
137,1.4655e+06,0,-0.642865,-nan,0.000554295,0.000497901,-nan,-nan,2.71143e-15
138,1.46115e+06,0,-0.644688,-nan,0.000548479,0.000491235,-nan,-nan,2.71937e-15
139,1.45685e+06,0,-0.646489,-nan,0.000542535,0.00048481,-nan,-nan,2.72726e-15
140,1.4526e+06,0,-0.648268,-nan,0.000536848,0.000478317,-nan,-nan,2.73511e-15
141,1.4484e+06,0,-0.650027,-nan,0.000531129,0.000471985,-nan,-nan,2.7429e-15
142,1.44426e+06,0,-0.651764,-nan,0.000525381,0.000465808,-nan,-nan,2.75064e-15
143,1.44016e+06,0,-0.65348,-nan,0.000519604,0.000459783,-nan,-nan,2.75834e-15
144,1.43611e+06,0,-0.655176,-nan,0.000513984,0.000453764,-nan,-nan,2.76598e-15
145,1.43211e+06,0,-0.656852,-nan,0.000508155,0.000448032,-nan,-nan,2.77357e-15
146,1.42816e+06,0,-0.658508,-nan,0.000502393,0.00044237,-nan,-nan,2.78112e-15
147,1.42425e+06,0,-0.660144,-nan,0.000496788,0.000436711,-nan,-nan,2.78861e-15
148,1.42039e+06,0,-0.661761,-nan,0.000491159,0.000431189,-nan,-nan,2.79605e-15
149,1.41658e+06,0,-0.663358,-nan,0.000485508,0.000425802,-nan,-nan,2.80344e-15
150,1.41281e+06,0,-0.664936,-nan,0.000479923,0.000420481,-nan,-nan,2.81078e-15
151,1.40909e+06,0,-0.666496,-nan,0.000474405,0.000415224,-nan,-nan,2.81807e-15
152,1.40541e+06,0,-0.668036,-nan,0.000468951,0.000410032,-nan,-nan,2.82531e-15
153,1.40178e+06,0,-0.669559,-nan,0.000463562,0.000404903,-nan,-nan,2.8325e-15
154,1.39819e+06,0,-0.671063,-nan,0.000458236,0.000399836,-nan,-nan,2.83964e-15
155,1.39464e+06,0,-0.672549,-nan,0.000452973,0.000394832,-nan,-nan,2.84673e-15
156,1.39113e+06,0,-0.674018,-nan,0.000447773,0.000389888,-nan,-nan,2.85376e-15
157,1.38767e+06,0,-0.675469,-nan,0.000442633,0.000385005,-nan,-nan,2.86075e-15
158,1.38425e+06,0,-0.676903,-nan,0.000437554,0.000380182,-nan,-nan,2.86769e-15
159,1.38087e+06,0,-0.678319,-nan,0.000432613,0.000375359,-nan,-nan,2.87457e-15
160,1.37752e+06,0,-0.679719,-nan,0.000427807,0.000370538,-nan,-nan,2.88141e-15
161,1.37422e+06,0,-0.681102,-nan,0.000423056,0.000365779,-nan,-nan,2.88819e-15
162,1.37096e+06,0,-0.682469,-nan,0.00041836,0.000361079,-nan,-nan,2.89492e-15
163,1.36774e+06,0,-0.683819,-nan,0.000413642,0.000356493,-nan,-nan,2.90161e-15
164,1.36455e+06,0,-0.685153,-nan,0.000409054,0.00035191,-nan,-nan,2.90824e-15
165,1.36141e+06,0,-0.686471,-nan,0.000404519,0.000347384,-nan,-nan,2.91482e-15
166,1.3583e+06,0,-0.687774,-nan,0.00039989,0.000343021,-nan,-nan,2.92135e-15
167,1.35522e+06,0,-0.689061,-nan,0.000395316,0.000338712,-nan,-nan,2.92783e-15
168,1.35219e+06,0,-0.690333,-nan,0.000390796,0.000334455,-nan,-nan,2.93427e-15
169,1.34919e+06,0,-0.691589,-nan,0.0003864,0.000330199,-nan,-nan,2.94065e-15
170,1.34623e+06,0,-0.69283,-nan,0.000382054,0.000325997,-nan,-nan,2.94698e-15
171,1.3433e+06,0,-0.694057,-nan,0.000377829,0.000321797,-nan,-nan,2.95326e-15
172,1.34041e+06,0,-0.695269,-nan,0.000373651,0.00031765,-nan,-nan,2.95949e-15
173,1.33755e+06,0,-0.696467,-nan,0.000369522,0.000313556,-nan,-nan,2.96568e-15
174,1.33472e+06,0,-0.69765,-nan,0.00036544,0.000309513,-nan,-nan,2.97181e-15
175,1.33193e+06,0,-0.698819,-nan,0.00036134,0.000305568,-nan,-nan,2.9779e-15
176,1.32917e+06,0,-0.699974,-nan,0.000357287,0.000301672,-nan,-nan,2.98393e-15
177,1.32645e+06,0,-0.701116,-nan,0.000353345,0.00029778,-nan,-nan,2.98992e-15
178,1.32376e+06,0,-0.702244,-nan,0.000349386,0.000293981,-nan,-nan,2.99585e-15
179,1.3211e+06,0,-0.703358,-nan,0.000345472,0.00029023,-nan,-nan,3.00174e-15
180,1.31847e+06,0,-0.704459,-nan,0.000341604,0.000286525,-nan,-nan,3.00758e-15
181,1.31587e+06,0,-0.705547,-nan,0.000337781,0.000282867,-nan,-nan,3.01337e-15
182,1.3133e+06,0,-0.706622,-nan,0.000334064,0.000279212,-nan,-nan,3.01912e-15
183,1.31077e+06,0,-0.707684,-nan,0.00033045,0.000275561,-nan,-nan,3.02481e-15
184,1.30826e+06,0,-0.708734,-nan,0.000326818,0.000271998,-nan,-nan,3.03046e-15
185,1.30579e+06,0,-0.709771,-nan,0.000323287,0.00026844,-nan,-nan,3.03606e-15
186,1.30334e+06,0,-0.710795,-nan,0.000319796,0.000264928,-nan,-nan,3.04161e-15
187,1.30093e+06,0,-0.711808,-nan,0.000316345,0.000261461,-nan,-nan,3.04711e-15
188,1.29854e+06,0,-0.712808,-nan,0.000312933,0.000258038,-nan,-nan,3.05257e-15
189,1.29618e+06,0,-0.713796,-nan,0.00030956,0.00025466,-nan,-nan,3.05798e-15
190,1.29385e+06,0,-0.714773,-nan,0.000306168,0.000251363,-nan,-nan,3.06334e-15
191,1.29154e+06,0,-0.715738,-nan,0.000302816,0.000248108,-nan,-nan,3.06866e-15
192,1.28927e+06,0,-0.716691,-nan,0.000299558,0.000244857,-nan,-nan,3.07393e-15
193,1.28702e+06,0,-0.717633,-nan,0.000296282,0.000241685,-nan,-nan,3.07915e-15
194,1.2848e+06,0,-0.718564,-nan,0.000293098,0.000238518,-nan,-nan,3.08433e-15
195,1.2826e+06,0,-0.719484,-nan,0.000289896,0.000235427,-nan,-nan,3.08946e-15
196,1.28043e+06,0,-0.720392,-nan,0.000286785,0.00023234,-nan,-nan,3.09454e-15
197,1.27829e+06,0,-0.72129,-nan,0.000283656,0.000229328,-nan,-nan,3.09958e-15
198,1.27617e+06,0,-0.722178,-nan,0.000280564,0.000226354,-nan,-nan,3.10458e-15
199,1.27408e+06,0,-0.723054,-nan,0.000277506,0.000223418,-nan,-nan,3.10953e-15
200,1.27201e+06,0,-0.72392,-nan,0.000274484,0.00022052,-nan,-nan,3.11443e-15
201,1.26997e+06,0,-0.724776,-nan,0.000271446,0.000217692,-nan,-nan,3.11929e-15
202,1.26795e+06,0,-0.725622,-nan,0.000268443,0.000214899,-nan,-nan,3.12411e-15
203,1.26596e+06,0,-0.726457,-nan,0.000265476,0.000212142,-nan,-nan,3.12888e-15
204,1.26398e+06,0,-0.727283,-nan,0.000262543,0.000209419,-nan,-nan,3.13361e-15
205,1.26204e+06,0,-0.728098,-nan,0.000259693,0.000206701,-nan,-nan,3.13829e-15
206,1.26011e+06,0,-0.728904,-nan,0.000256827,0.000204047,-nan,-nan,3.14293e-15
207,1.25821e+06,0,-0.729701,-nan,0.000253995,0.000201428,-nan,-nan,3.14753e-15
208,1.25633e+06,0,-0.730488,-nan,0.000251244,0.000198812,-nan,-nan,3.15208e-15
209,1.25448e+06,0,-0.731265,-nan,0.000248572,0.000196201,-nan,-nan,3.1566e-15
210,1.25264e+06,0,-0.732033,-nan,0.000245883,0.000193653,-nan,-nan,3.16107e-15
211,1.25083e+06,0,-0.732792,-nan,0.000243225,0.000191137,-nan,-nan,3.16549e-15
212,1.24904e+06,0,-0.733542,-nan,0.000240553,0.000188683,-nan,-nan,3.16988e-15
213,1.24727e+06,0,-0.734283,-nan,0.000237911,0.000186259,-nan,-nan,3.17422e-15
214,1.24553e+06,0,-0.735016,-nan,0.0002353,0.000183867,-nan,-nan,3.17852e-15
215,1.2438e+06,0,-0.735739,-nan,0.00023272,0.000181505,-nan,-nan,3.18278e-15
216,1.24209e+06,0,-0.736454,-nan,0.000230127,0.0001792,-nan,-nan,3.187e-15
217,1.24041e+06,0,-0.73716,-nan,0.000227563,0.000176925,-nan,-nan,3.19118e-15
218,1.23874e+06,0,-0.737858,-nan,0.000225031,0.000174678,-nan,-nan,3.19532e-15
219,1.23709e+06,0,-0.738548,-nan,0.000222528,0.00017246,-nan,-nan,3.19942e-15
220,1.23547e+06,0,-0.739229,-nan,0.000220055,0.000170271,-nan,-nan,3.20348e-15
221,1.23386e+06,0,-0.739902,-nan,0.000217611,0.000168109,-nan,-nan,3.20749e-15
222,1.23227e+06,0,-0.740567,-nan,0.000215196,0.000165975,-nan,-nan,3.21147e-15
223,1.2307e+06,0,-0.741225,-nan,0.00021281,0.000163868,-nan,-nan,3.21541e-15
224,1.22915e+06,0,-0.741874,-nan,0.000210453,0.000161788,-nan,-nan,3.21931e-15
225,1.22762e+06,0,-0.742516,-nan,0.000208123,0.000159735,-nan,-nan,3.22318e-15
226,1.22611e+06,0,-0.74315,-nan,0.000205821,0.000157709,-nan,-nan,3.227e-15
227,1.22461e+06,0,-0.743776,-nan,0.000203546,0.000155708,-nan,-nan,3.23078e-15
228,1.22314e+06,0,-0.744395,-nan,0.00020126,0.000153757,-nan,-nan,3.23453e-15
229,1.22168e+06,0,-0.745007,-nan,0.000199039,0.000151807,-nan,-nan,3.23824e-15
230,1.22023e+06,0,-0.745611,-nan,0.000196845,0.000149883,-nan,-nan,3.24191e-15
231,1.21881e+06,0,-0.746208,-nan,0.000194676,0.000147984,-nan,-nan,3.24555e-15
232,1.2174e+06,0,-0.746798,-nan,0.000192534,0.00014611,-nan,-nan,3.24915e-15
233,1.21601e+06,0,-0.747381,-nan,0.000190417,0.00014426,-nan,-nan,3.25271e-15
234,1.21463e+06,0,-0.747957,-nan,0.000188325,0.000142434,-nan,-nan,3.25624e-15
235,1.21327e+06,0,-0.748526,-nan,0.000186258,0.000140632,-nan,-nan,3.25973e-15
236,1.21193e+06,0,-0.749088,-nan,0.000184216,0.000138853,-nan,-nan,3.26318e-15
237,1.21061e+06,0,-0.749644,-nan,0.000182198,0.000137098,-nan,-nan,3.2666e-15
238,1.2093e+06,0,-0.750193,-nan,0.000180204,0.000135367,-nan,-nan,3.26998e-15
239,1.208e+06,0,-0.750735,-nan,0.0001782,0.000133677,-nan,-nan,3.27333e-15
240,1.20672e+06,0,-0.751271,-nan,0.000176253,0.000131991,-nan,-nan,3.27664e-15
241,1.20546e+06,0,-0.751801,-nan,0.00017433,0.000130326,-nan,-nan,3.27992e-15
242,1.20421e+06,0,-0.752324,-nan,0.00017243,0.000128684,-nan,-nan,3.28316e-15
243,1.20297e+06,0,-0.752841,-nan,0.000170552,0.000127064,-nan,-nan,3.28638e-15
244,1.20175e+06,0,-0.753352,-nan,0.000168697,0.000125465,-nan,-nan,3.28955e-15
245,1.20055e+06,0,-0.753857,-nan,0.000166832,0.000123906,-nan,-nan,3.2927e-15
246,1.19936e+06,0,-0.754355,-nan,0.000165021,0.00012235,-nan,-nan,3.29581e-15
247,1.19818e+06,0,-0.754848,-nan,0.000163232,0.000120815,-nan,-nan,3.29888e-15
248,1.19702e+06,0,-0.755335,-nan,0.000161464,0.0001193,-nan,-nan,3.30193e-15
249,1.19587e+06,0,-0.755816,-nan,0.000159717,0.000117806,-nan,-nan,3.30494e-15
250,1.19474e+06,0,-0.756291,-nan,0.000157961,0.00011635,-nan,-nan,3.30792e-15
251,1.19362e+06,0,-0.756761,-nan,0.000156256,0.000114896,-nan,-nan,3.31087e-15
252,1.19251e+06,0,-0.757225,-nan,0.000154571,0.000113462,-nan,-nan,3.31378e-15
253,1.19141e+06,0,-0.757684,-nan,0.000152907,0.000112047,-nan,-nan,3.31667e-15
254,1.19033e+06,0,-0.758137,-nan,0.000151262,0.000110652,-nan,-nan,3.31952e-15
255,1.18926e+06,0,-0.758584,-nan,0.000149608,0.000109293,-nan,-nan,3.32235e-15
256,1.18821e+06,0,-0.759027,-nan,0.000148003,0.000107936,-nan,-nan,3.32514e-15
257,1.18716e+06,0,-0.759464,-nan,0.000146446,0.000106582,-nan,-nan,3.3279e-15
258,1.18613e+06,0,-0.759896,-nan,0.000144935,0.000105232,-nan,-nan,3.33063e-15
259,1.18512e+06,0,-0.760322,-nan,0.000143414,0.000103917,-nan,-nan,3.33334e-15
260,1.18411e+06,0,-0.760744,-nan,0.000141938,0.000102605,-nan,-nan,3.33601e-15
261,1.18311e+06,0,-0.761161,-nan,0.000140453,0.000101327,-nan,-nan,3.33865e-15
262,1.18213e+06,0,-0.761572,-nan,0.000138958,0.000100082,-nan,-nan,3.34127e-15
263,1.18116e+06,0,-0.761979,-nan,0.000137534,9.88251e-05,-nan,-nan,3.34385e-15
264,1.1802e+06,0,-0.762381,-nan,0.000136154,9.75728e-05,-nan,-nan,3.34641e-15
265,1.17925e+06,0,-0.762778,-nan,0.000134763,9.63529e-05,-nan,-nan,3.34894e-15
266,1.17832e+06,0,-0.76317,-nan,0.000133389,9.51509e-05,-nan,-nan,3.35144e-15
267,1.17739e+06,0,-0.763558,-nan,0.000132083,9.39393e-05,-nan,-nan,3.35391e-15
268,1.17648e+06,0,-0.763941,-nan,0.000130715,9.27862e-05,-nan,-nan,3.35636e-15
269,1.17557e+06,0,-0.764319,-nan,0.000129413,9.16236e-05,-nan,-nan,3.35878e-15
270,1.17468e+06,0,-0.764693,-nan,0.000128153,9.04654e-05,-nan,-nan,3.36117e-15
271,1.1738e+06,0,-0.765062,-nan,0.000126857,8.93507e-05,-nan,-nan,3.36353e-15
272,1.17293e+06,0,-0.765428,-nan,0.0001256,8.824e-05,-nan,-nan,3.36587e-15
273,1.17207e+06,0,-0.765788,-nan,0.000124334,8.71588e-05,-nan,-nan,3.36818e-15
274,1.17122e+06,0,-0.766145,-nan,0.000123108,8.60817e-05,-nan,-nan,3.37047e-15
