Iteration,Objective,Score,MinOut,MaxOut,stdDevMinOutPos,stdDevMinOutNeg,StdDevMaxOutPos,StdDevMaxOutNeg,HyperplanePercentage
22,2.53465e+06,0,-0.191522,-nan,0.00211509,0.00219137,-nan,-nan,1.57638e-15
23,2.51675e+06,0,-0.198896,-nan,0.00208939,0.00216601,-nan,-nan,1.58752e-15
24,2.49905e+06,0,-0.206181,-nan,0.00206435,0.00214058,-nan,-nan,1.59869e-15
25,2.48157e+06,0,-0.21338,-nan,0.00203961,0.00211546,-nan,-nan,1.60987e-15
26,2.46429e+06,0,-0.220492,-nan,0.00201483,0.00209099,-nan,-nan,1.62108e-15
27,2.44722e+06,0,-0.22752,-nan,0.00199067,0.00206646,-nan,-nan,1.63231e-15
28,2.43036e+06,0,-0.234464,-nan,0.00196649,0.00204256,-nan,-nan,1.64356e-15
29,2.41369e+06,0,-0.241325,-nan,0.00194291,0.00201861,-nan,-nan,1.65483e-15
30,2.39723e+06,0,-0.248105,-nan,0.0019193,0.00199528,-nan,-nan,1.66611e-15
31,2.38096e+06,0,-0.254803,-nan,0.00189629,0.00197189,-nan,-nan,1.67742e-15
32,2.36488e+06,0,-0.261422,-nan,0.00187324,0.00194911,-nan,-nan,1.68874e-15
33,2.349e+06,0,-0.267961,-nan,0.00185078,0.00192627,-nan,-nan,1.70008e-15
34,2.33331e+06,0,-0.274423,-nan,0.00182828,0.00190402,-nan,-nan,1.71143e-15
35,2.3178e+06,0,-0.280808,-nan,0.00180606,0.00188204,-nan,-nan,1.72279e-15
36,2.30248e+06,0,-0.287116,-nan,0.0017844,0.00186,-nan,-nan,1.73418e-15
37,2.28734e+06,0,-0.293349,-nan,0.00176271,0.00183854,-nan,-nan,1.74557e-15
38,2.27238e+06,0,-0.299508,-nan,0.00174157,0.00181702,-nan,-nan,1.75698e-15
39,2.2576e+06,0,-0.305593,-nan,0.00172039,0.00179606,-nan,-nan,1.76839e-15
40,2.243e+06,0,-0.311606,-nan,0.00169975,0.00177505,-nan,-nan,1.77982e-15
41,2.22857e+06,0,-0.317547,-nan,0.00167909,0.00175458,-nan,-nan,1.79126e-15
42,2.21431e+06,0,-0.323417,-nan,0.00165894,0.00173407,-nan,-nan,1.80271e-15
43,2.20022e+06,0,-0.329217,-nan,0.0016385,0.00171438,-nan,-nan,1.81416e-15
44,2.1863e+06,0,-0.334948,-nan,0.00161884,0.00169434,-nan,-nan,1.82562e-15
45,2.17255e+06,0,-0.340611,-nan,0.00159863,0.00167539,-nan,-nan,1.83709e-15
46,2.15896e+06,0,-0.346206,-nan,0.00157918,0.0016561,-nan,-nan,1.84857e-15
47,2.14554e+06,0,-0.351734,-nan,0.00155972,0.00163732,-nan,-nan,1.86005e-15
48,2.13227e+06,0,-0.357197,-nan,0.00154025,0.00161903,-nan,-nan,1.87153e-15
49,2.11916e+06,0,-0.362594,-nan,0.00152151,0.0016004,-nan,-nan,1.88302e-15
50,2.10621e+06,0,-0.367927,-nan,0.00150276,0.00158227,-nan,-nan,1.8945e-15
51,2.09341e+06,0,-0.373196,-nan,0.00148423,0.00156434,-nan,-nan,1.90599e-15
52,2.08077e+06,0,-0.378402,-nan,0.00146594,0.00154662,-nan,-nan,1.91749e-15
53,2.06827e+06,0,-0.383546,-nan,0.0014481,0.00152885,-nan,-nan,1.92898e-15
54,2.05593e+06,0,-0.388629,-nan,0.00143048,0.00151129,-nan,-nan,1.94047e-15
55,2.04373e+06,0,-0.393651,-nan,0.00141307,0.00149393,-nan,-nan,1.95195e-15
56,2.03168e+06,0,-0.398614,-nan,0.0013961,0.00147652,-nan,-nan,1.96344e-15
57,2.01977e+06,0,-0.403517,-nan,0.00137911,0.00145958,-nan,-nan,1.97492e-15
58,2.008e+06,0,-0.408362,-nan,0.00136233,0.00144283,-nan,-nan,1.9864e-15
59,1.99637e+06,0,-0.413149,-nan,0.00134596,0.00142603,-nan,-nan,1.99787e-15
60,1.98489e+06,0,-0.417878,-nan,0.00132958,0.00140968,-nan,-nan,2.00934e-15
61,1.97354e+06,0,-0.422552,-nan,0.00131339,0.00139352,-nan,-nan,2.0208e-15
62,1.96232e+06,0,-0.427169,-nan,0.00129761,0.00137731,-nan,-nan,2.03225e-15
63,1.95124e+06,0,-0.431732,-nan,0.00128181,0.00136153,-nan,-nan,2.04369e-15
64,1.94029e+06,0,-0.43624,-nan,0.00126621,0.00134594,-nan,-nan,2.05513e-15
65,1.92947e+06,0,-0.440694,-nan,0.00125079,0.00133053,-nan,-nan,2.06655e-15
66,1.91878e+06,0,-0.445096,-nan,0.00123576,0.00131507,-nan,-nan,2.07796e-15
67,1.90822e+06,0,-0.449444,-nan,0.00122051,0.00130025,-nan,-nan,2.08936e-15
68,1.89778e+06,0,-0.453741,-nan,0.00120564,0.00128537,-nan,-nan,2.10075e-15
69,1.88747e+06,0,-0.457987,-nan,0.00119096,0.00127068,-nan,-nan,2.11213e-15
70,1.87728e+06,0,-0.462182,-nan,0.00117626,0.00125637,-nan,-nan,2.12349e-15
71,1.86722e+06,0,-0.466327,-nan,0.00116174,0.00124223,-nan,-nan,2.13484e-15
72,1.85727e+06,0,-0.470422,-nan,0.00114778,0.00122783,-nan,-nan,2.14617e-15
73,1.84744e+06,0,-0.474469,-nan,0.00113379,0.00121381,-nan,-nan,2.15748e-15
74,1.83773e+06,0,-0.478467,-nan,0.00111998,0.00119995,-nan,-nan,2.16878e-15
75,1.82813e+06,0,-0.482418,-nan,0.00110633,0.00118626,-nan,-nan,2.18006e-15
76,1.81865e+06,0,-0.486321,-nan,0.00109302,0.00117253,-nan,-nan,2.19131e-15
77,1.80929e+06,0,-0.490178,-nan,0.0010797,0.00115916,-nan,-nan,2.20255e-15
78,1.80003e+06,0,-0.493989,-nan,0.00106654,0.00114595,-nan,-nan,2.21377e-15
79,1.79088e+06,0,-0.497755,-nan,0.00105354,0.0011329,-nan,-nan,2.22497e-15
80,1.78185e+06,0,-0.501475,-nan,0.00104086,0.0011198,-nan,-nan,2.23615e-15
81,1.77292e+06,0,-0.505151,-nan,0.00102817,0.00110706,-nan,-nan,2.2473e-15
82,1.7641e+06,0,-0.508784,-nan,0.00101564,0.00109446,-nan,-nan,2.25843e-15
83,1.75538e+06,0,-0.512373,-nan,0.00100326,0.00108201,-nan,-nan,2.26954e-15
84,1.74677e+06,0,-0.515919,-nan,0.000991021,0.00106971,-nan,-nan,2.28062e-15
85,1.73826e+06,0,-0.519423,-nan,0.000979093,0.00105737,-nan,-nan,2.29168e-15
86,1.72985e+06,0,-0.522885,-nan,0.000967152,0.00104536,-nan,-nan,2.3027e-15
87,1.72154e+06,0,-0.526306,-nan,0.000955355,0.00103349,-nan,-nan,2.31371e-15
88,1.71333e+06,0,-0.529686,-nan,0.000943702,0.00102176,-nan,-nan,2.32468e-15
89,1.70522e+06,0,-0.533025,-nan,0.00093204,0.00101034,-nan,-nan,2.33563e-15
90,1.69721e+06,0,-0.536325,-nan,0.000920669,0.000998881,-nan,-nan,2.34654e-15
91,1.68929e+06,0,-0.539586,-nan,0.000909435,0.000987559,-nan,-nan,2.35743e-15
92,1.68146e+06,0,-0.542807,-nan,0.000898194,0.000976539,-nan,-nan,2.36829e-15
93,1.67373e+06,0,-0.545991,-nan,0.000887091,0.000965647,-nan,-nan,2.37911e-15
94,1.66609e+06,0,-0.549136,-nan,0.000876265,0.000954717,-nan,-nan,2.38991e-15
95,1.65854e+06,0,-0.552244,-nan,0.00086557,0.000943915,-nan,-nan,2.40067e-15
96,1.65109e+06,0,-0.555314,-nan,0.000854868,0.000933403,-nan,-nan,2.41139e-15
97,1.64372e+06,0,-0.558348,-nan,0.000844433,0.000922852,-nan,-nan,2.42209e-15
98,1.63644e+06,0,-0.561346,-nan,0.000833991,0.000912585,-nan,-nan,2.43275e-15
99,1.62924e+06,0,-0.564308,-nan,0.000823677,0.000902437,-nan,-nan,2.44337e-15
100,1.62213e+06,0,-0.567235,-nan,0.00081336,0.000892562,-nan,-nan,2.45396e-15
101,1.61511e+06,0,-0.570126,-nan,0.000803428,0.000882494,-nan,-nan,2.46452e-15
102,1.60817e+06,0,-0.572984,-nan,0.00079349,0.000872696,-nan,-nan,2.47503e-15
103,1.60131e+06,0,-0.575807,-nan,0.000783549,0.000863163,-nan,-nan,2.48551e-15
104,1.59454e+06,0,-0.578597,-nan,0.000773732,0.000853739,-nan,-nan,2.49595e-15
105,1.58784e+06,0,-0.581353,-nan,0.00076416,0.000844276,-nan,-nan,2.50636e-15
106,1.58123e+06,0,-0.584076,-nan,0.000754825,0.000834778,-nan,-nan,2.51672e-15
107,1.57469e+06,0,-0.586767,-nan,0.000745485,0.000825536,-nan,-nan,2.52704e-15
108,1.56824e+06,0,-0.589426,-nan,0.000736377,0.000816258,-nan,-nan,2.53733e-15
109,1.56186e+06,0,-0.592053,-nan,0.000727379,0.00080709,-nan,-nan,2.54757e-15
110,1.55555e+06,0,-0.594649,-nan,0.000718491,0.00079803,-nan,-nan,2.55777e-15
111,1.54932e+06,0,-0.597214,-nan,0.000709711,0.000789077,-nan,-nan,2.56793e-15
112,1.54317e+06,0,-0.599748,-nan,0.000701037,0.000780229,-nan,-nan,2.57805e-15
113,1.53708e+06,0,-0.602252,-nan,0.000692468,0.000771486,-nan,-nan,2.58813e-15
114,1.53108e+06,0,-0.604726,-nan,0.000684004,0.000762846,-nan,-nan,2.59816e-15
115,1.52514e+06,0,-0.60717,-nan,0.000675642,0.000754307,-nan,-nan,2.60815e-15
116,1.51927e+06,0,-0.609586,-nan,0.000667276,0.000746001,-nan,-nan,2.6181e-15
117,1.51348e+06,0,-0.611973,-nan,0.000659013,0.000737791,-nan,-nan,2.628e-15
118,1.50775e+06,0,-0.614331,-nan,0.000650851,0.000729677,-nan,-nan,2.63785e-15
119,1.50209e+06,0,-0.616661,-nan,0.000642791,0.000721657,-nan,-nan,2.64766e-15
120,1.4965e+06,0,-0.618963,-nan,0.000634829,0.00071373,-nan,-nan,2.65743e-15
121,1.49097e+06,0,-0.621238,-nan,0.000627065,0.000705772,-nan,-nan,2.66715e-15
122,1.48551e+06,0,-0.623485,-nan,0.000619395,0.000697908,-nan,-nan,2.67682e-15
123,1.48012e+06,0,-0.625706,-nan,0.000611818,0.000690136,-nan,-nan,2.68645e-15
124,1.47479e+06,0,-0.627901,-nan,0.000604333,0.000682456,-nan,-nan,2.69603e-15
125,1.46952e+06,0,-0.630069,-nan,0.000596845,0.000674986,-nan,-nan,2.70556e-15
126,1.46432e+06,0,-0.632211,-nan,0.00058945,0.000667602,-nan,-nan,2.71504e-15
127,1.45918e+06,0,-0.634328,-nan,0.000582145,0.000660305,-nan,-nan,2.72448e-15
128,1.4541e+06,0,-0.636419,-nan,0.000574931,0.000653093,-nan,-nan,2.73386e-15
129,1.44908e+06,0,-0.638486,-nan,0.000567716,0.000646079,-nan,-nan,2.7432e-15
130,1.44412e+06,0,-0.640528,-nan,0.00056068,0.000639033,-nan,-nan,2.75249e-15
131,1.43922e+06,0,-0.642545,-nan,0.00055373,0.000632069,-nan,-nan,2.76173e-15
132,1.43438e+06,0,-0.644539,-nan,0.000546866,0.000625186,-nan,-nan,2.77092e-15
133,1.4296e+06,0,-0.646508,-nan,0.000540087,0.000618383,-nan,-nan,2.78006e-15
134,1.42487e+06,0,-0.648455,-nan,0.000533391,0.00061166,-nan,-nan,2.78914e-15
135,1.4202e+06,0,-0.650378,-nan,0.000526861,0.000604907,-nan,-nan,2.79818e-15
136,1.41558e+06,0,-0.652278,-nan,0.00052041,0.000598235,-nan,-nan,2.80717e-15
137,1.41102e+06,0,-0.654155,-nan,0.000514038,0.000591641,-nan,-nan,2.81611e-15
138,1.40652e+06,0,-0.65601,-nan,0.000507743,0.000585124,-nan,-nan,2.82499e-15
139,1.40207e+06,0,-0.657843,-nan,0.000501525,0.000578685,-nan,-nan,2.83382e-15
140,1.39767e+06,0,-0.659654,-nan,0.000495383,0.000572322,-nan,-nan,2.84261e-15
141,1.39332e+06,0,-0.661443,-nan,0.000489316,0.000566034,-nan,-nan,2.85134e-15
142,1.38903e+06,0,-0.663211,-nan,0.000483322,0.00055982,-nan,-nan,2.86001e-15
143,1.38478e+06,0,-0.664958,-nan,0.000477402,0.00055368,-nan,-nan,2.86864e-15
144,1.38059e+06,0,-0.666684,-nan,0.000471554,0.000547612,-nan,-nan,2.87721e-15
145,1.37645e+06,0,-0.66839,-nan,0.000465777,0.000541616,-nan,-nan,2.88573e-15
146,1.37236e+06,0,-0.670075,-nan,0.000460071,0.000535691,-nan,-nan,2.8942e-15
147,1.36831e+06,0,-0.67174,-nan,0.000454434,0.000529836,-nan,-nan,2.90261e-15
148,1.36432e+06,0,-0.673385,-nan,0.000448866,0.00052405,-nan,-nan,2.91098e-15
149,1.36037e+06,0,-0.675011,-nan,0.000443366,0.000518332,-nan,-nan,2.91928e-15
150,1.35647e+06,0,-0.676617,-nan,0.000437934,0.000512682,-nan,-nan,2.92754e-15
151,1.35261e+06,0,-0.678204,-nan,0.000432567,0.000507099,-nan,-nan,2.93574e-15
152,1.3488e+06,0,-0.679772,-nan,0.000427267,0.000501582,-nan,-nan,2.94389e-15
153,1.34504e+06,0,-0.681322,-nan,0.000422031,0.00049613,-nan,-nan,2.95198e-15
154,1.34132e+06,0,-0.682853,-nan,0.000416859,0.000490742,-nan,-nan,2.96003e-15
155,1.33765e+06,0,-0.684365,-nan,0.000411686,0.000485505,-nan,-nan,2.96801e-15
156,1.33402e+06,0,-0.68586,-nan,0.000406577,0.000480329,-nan,-nan,2.97595e-15
157,1.33043e+06,0,-0.687337,-nan,0.000401469,0.000475299,-nan,-nan,2.98383e-15
158,1.32689e+06,0,-0.688796,-nan,0.000396487,0.000470243,-nan,-nan,2.99165e-15
159,1.32339e+06,0,-0.690238,-nan,0.000391505,0.000465329,-nan,-nan,2.99942e-15
160,1.31993e+06,0,-0.691662,-nan,0.000386647,0.000460389,-nan,-nan,3.00714e-15
161,1.31651e+06,0,-0.69307,-nan,0.000381849,0.000455507,-nan,-nan,3.01481e-15
162,1.31313e+06,0,-0.694461,-nan,0.000376993,0.000450845,-nan,-nan,3.02242e-15
163,1.30979e+06,0,-0.695835,-nan,0.0003722,0.000446236,-nan,-nan,3.02997e-15
164,1.30649e+06,0,-0.697193,-nan,0.000367468,0.00044168,-nan,-nan,3.03748e-15
165,1.30324e+06,0,-0.698534,-nan,0.000362796,0.000437175,-nan,-nan,3.04492e-15
166,1.30002e+06,0,-0.69986,-nan,0.000358184,0.000432723,-nan,-nan,3.05232e-15
167,1.29683e+06,0,-0.70117,-nan,0.000353468,0.000428555,-nan,-nan,3.05966e-15
168,1.29369e+06,0,-0.702464,-nan,0.000348975,0.000424202,-nan,-nan,3.06695e-15
169,1.29059e+06,0,-0.703743,-nan,0.00034454,0.000419898,-nan,-nan,3.07418e-15
170,1.28752e+06,0,-0.705006,-nan,0.000340162,0.000415644,-nan,-nan,3.08136e-15
171,1.28448e+06,0,-0.706255,-nan,0.00033584,0.000411439,-nan,-nan,3.08848e-15
172,1.28149e+06,0,-0.707488,-nan,0.000331573,0.000407282,-nan,-nan,3.09556e-15
173,1.27853e+06,0,-0.708707,-nan,0.000327411,0.000403099,-nan,-nan,3.10257e-15
174,1.2756e+06,0,-0.709911,-nan,0.000323301,0.000398964,-nan,-nan,3.10954e-15
175,1.27271e+06,0,-0.711101,-nan,0.000319244,0.000394878,-nan,-nan,3.11645e-15
176,1.26986e+06,0,-0.712277,-nan,0.000315286,0.000390766,-nan,-nan,3.12331e-15
177,1.26704e+06,0,-0.713439,-nan,0.000311377,0.000386703,-nan,-nan,3.13011e-15
178,1.26425e+06,0,-0.714587,-nan,0.000307471,0.000382758,-nan,-nan,3.13687e-15
179,1.26149e+06,0,-0.715721,-nan,0.00030366,0.000378789,-nan,-nan,3.14356e-15
180,1.25877e+06,0,-0.716841,-nan,0.000299942,0.000374797,-nan,-nan,3.15021e-15
181,1.25608e+06,0,-0.717949,-nan,0.00029627,0.000370852,-nan,-nan,3.1568e-15
182,1.25343e+06,0,-0.719043,-nan,0.000292644,0.000366955,-nan,-nan,3.16334e-15
183,1.2508e+06,0,-0.720124,-nan,0.000289019,0.00036317,-nan,-nan,3.16983e-15
184,1.24821e+06,0,-0.721192,-nan,0.000285439,0.00035943,-nan,-nan,3.17627e-15
185,1.24564e+06,0,-0.722247,-nan,0.000281861,0.0003558,-nan,-nan,3.18265e-15
186,1.24311e+06,0,-0.72329,-nan,0.000278287,0.000352276,-nan,-nan,3.18898e-15
187,1.24061e+06,0,-0.72432,-nan,0.000274758,0.000348794,-nan,-nan,3.19526e-15
188,1.23814e+06,0,-0.725338,-nan,0.000271235,0.000345415,-nan,-nan,3.20149e-15
189,1.23569e+06,0,-0.726344,-nan,0.000267797,0.000342012,-nan,-nan,3.20766e-15
190,1.23328e+06,0,-0.727338,-nan,0.000264445,0.000338585,-nan,-nan,3.21379e-15
191,1.23089e+06,0,-0.72832,-nan,0.000261134,0.000335197,-nan,-nan,3.21986e-15
192,1.22854e+06,0,-0.72929,-nan,0.000257866,0.000331849,-nan,-nan,3.22588e-15
193,1.22621e+06,0,-0.730249,-nan,0.000254717,0.000328417,-nan,-nan,3.23185e-15
194,1.22391e+06,0,-0.731196,-nan,0.000251569,0.000325086,-nan,-nan,3.23777e-15
195,1.22163e+06,0,-0.732132,-nan,0.000248498,0.000321735,-nan,-nan,3.24364e-15
196,1.21939e+06,0,-0.733057,-nan,0.000245465,0.000318423,-nan,-nan,3.24946e-15
197,1.21717e+06,0,-0.733971,-nan,0.000242471,0.00031515,-nan,-nan,3.25523e-15
198,1.21498e+06,0,-0.734874,-nan,0.000239513,0.000311917,-nan,-nan,3.26095e-15
199,1.21281e+06,0,-0.735766,-nan,0.000236593,0.000308722,-nan,-nan,3.26662e-15
200,1.21067e+06,0,-0.736648,-nan,0.000233709,0.000305565,-nan,-nan,3.27224e-15
201,1.20855e+06,0,-0.737519,-nan,0.000230827,0.000302502,-nan,-nan,3.27781e-15
202,1.20646e+06,0,-0.738379,-nan,0.000228016,0.000299419,-nan,-nan,3.28333e-15
203,1.2044e+06,0,-0.73923,-nan,0.00022524,0.000296373,-nan,-nan,3.2888e-15
204,1.20236e+06,0,-0.74007,-nan,0.000222499,0.000293363,-nan,-nan,3.29423e-15
205,1.20034e+06,0,-0.7409,-nan,0.000219759,0.000290443,-nan,-nan,3.2996e-15
206,1.19835e+06,0,-0.74172,-nan,0.000217054,0.000287558,-nan,-nan,3.30493e-15
207,1.19638e+06,0,-0.742531,-nan,0.000214352,0.000284761,-nan,-nan,3.31021e-15
208,1.19443e+06,0,-0.743332,-nan,0.000211717,0.000281942,-nan,-nan,3.31544e-15
209,1.19251e+06,0,-0.744123,-nan,0.000209115,0.000279158,-nan,-nan,3.32062e-15
210,1.19061e+06,0,-0.744905,-nan,0.000206485,0.00027651,-nan,-nan,3.32576e-15
211,1.18874e+06,0,-0.745677,-nan,0.000203919,0.000273841,-nan,-nan,3.33085e-15
212,1.18688e+06,0,-0.74644,-nan,0.000201298,0.000271357,-nan,-nan,3.33589e-15
213,1.18505e+06,0,-0.747195,-nan,0.000198682,0.000268953,-nan,-nan,3.34089e-15
214,1.18324e+06,0,-0.74794,-nan,0.000195928,0.000266882,-nan,-nan,3.34584e-15
215,1.18145e+06,0,-0.748676,-nan,0.000193272,0.000264733,-nan,-nan,3.35074e-15
216,1.17969e+06,0,-0.749404,-nan,0.000190682,0.000262559,-nan,-nan,3.3556e-15
217,1.17794e+06,0,-0.750122,-nan,0.000188075,0.000260511,-nan,-nan,3.36041e-15
218,1.17622e+06,0,-0.750833,-nan,0.000185587,0.000258336,-nan,-nan,3.36518e-15
219,1.17451e+06,0,-0.751534,-nan,0.000183215,0.000256036,-nan,-nan,3.3699e-15
220,1.17283e+06,0,-0.752228,-nan,0.000180954,0.000253615,-nan,-nan,3.37458e-15
221,1.17116e+06,0,-0.752913,-nan,0.00017867,0.00025132,-nan,-nan,3.37921e-15
222,1.16952e+06,0,-0.75359,-nan,0.000176495,0.000248906,-nan,-nan,3.3838e-15
223,1.16789e+06,0,-0.754259,-nan,0.000174348,0.00024652,-nan,-nan,3.38834e-15
224,1.16629e+06,0,-0.75492,-nan,0.000172203,0.00024421,-nan,-nan,3.39284e-15
225,1.1647e+06,0,-0.755573,-nan,0.000170112,0.00024188,-nan,-nan,3.3973e-15
226,1.16314e+06,0,-0.756218,-nan,0.000168049,0.000239578,-nan,-nan,3.40171e-15
227,1.16159e+06,0,-0.756856,-nan,0.000166012,0.000237302,-nan,-nan,3.40608e-15
228,1.16006e+06,0,-0.757486,-nan,0.000163955,0.000235146,-nan,-nan,3.41041e-15
229,1.15854e+06,0,-0.758108,-nan,0.000161972,0.000232924,-nan,-nan,3.4147e-15
230,1.15705e+06,0,-0.758723,-nan,0.000160015,0.000230727,-nan,-nan,3.41894e-15
231,1.15558e+06,0,-0.759331,-nan,0.000158061,0.000228602,-nan,-nan,3.42315e-15
232,1.15412e+06,0,-0.759931,-nan,0.000156134,0.000226502,-nan,-nan,3.42731e-15
233,1.15268e+06,0,-0.760524,-nan,0.000154232,0.000224426,-nan,-nan,3.43143e-15
234,1.15125e+06,0,-0.761111,-nan,0.000152356,0.000222375,-nan,-nan,3.4355e-15
235,1.14985e+06,0,-0.76169,-nan,0.000150505,0.000220347,-nan,-nan,3.43954e-15
236,1.14846e+06,0,-0.762262,-nan,0.000148679,0.000218344,-nan,-nan,3.44354e-15
237,1.14708e+06,0,-0.762828,-nan,0.000146857,0.000216407,-nan,-nan,3.4475e-15
238,1.14573e+06,0,-0.763386,-nan,0.000145039,0.000214536,-nan,-nan,3.45142e-15
239,1.14438e+06,0,-0.763938,-nan,0.000143267,0.000212644,-nan,-nan,3.45529e-15
240,1.14306e+06,0,-0.764484,-nan,0.000141539,0.000210732,-nan,-nan,3.45913e-15
241,1.14175e+06,0,-0.765023,-nan,0.000139835,0.000208842,-nan,-nan,3.46293e-15
242,1.14046e+06,0,-0.765555,-nan,0.000138114,0.000207058,-nan,-nan,3.46669e-15
243,1.13918e+06,0,-0.766081,-nan,0.000136457,0.000205212,-nan,-nan,3.47041e-15
244,1.13792e+06,0,-0.766601,-nan,0.000134822,0.000203388,-nan,-nan,3.4741e-15
245,1.13667e+06,0,-0.767115,-nan,0.000133172,0.000201666,-nan,-nan,3.47775e-15
246,1.13544e+06,0,-0.767623,-nan,0.000131545,0.000199965,-nan,-nan,3.48135e-15
247,1.13422e+06,0,-0.768124,-nan,0.00012996,0.000198243,-nan,-nan,3.48493e-15
248,1.13301e+06,0,-0.76862,-nan,0.000128396,0.000196542,-nan,-nan,3.48846e-15
249,1.13183e+06,0,-0.769109,-nan,0.000126855,0.000194861,-nan,-nan,3.49196e-15
250,1.13065e+06,0,-0.769593,-nan,0.000125318,0.000193239,-nan,-nan,3.49542e-15
251,1.12949e+06,0,-0.770071,-nan,0.000123785,0.000191674,-nan,-nan,3.49884e-15
252,1.12834e+06,0,-0.770543,-nan,0.00012224,0.000190206,-nan,-nan,3.50223e-15
253,1.12721e+06,0,-0.77101,-nan,0.0001207,0.000188793,-nan,-nan,3.50559e-15
254,1.12609e+06,0,-0.771471,-nan,0.000119167,0.000187436,-nan,-nan,3.5089e-15
255,1.12498e+06,0,-0.771927,-nan,0.000117658,0.000186095,-nan,-nan,3.51219e-15
256,1.12389e+06,0,-0.772377,-nan,0.000116155,0.000184809,-nan,-nan,3.51543e-15
257,1.12281e+06,0,-0.772822,-nan,0.000114643,0.000183615,-nan,-nan,3.51865e-15
258,1.12174e+06,0,-0.773261,-nan,0.000113234,0.000182246,-nan,-nan,3.52183e-15
259,1.12069e+06,0,-0.773695,-nan,0.000111893,0.000180779,-nan,-nan,3.52497e-15
260,1.11964e+06,0,-0.774125,-nan,0.000110525,0.000179443,-nan,-nan,3.52808e-15
261,1.11861e+06,0,-0.774548,-nan,0.000109208,0.000178048,-nan,-nan,3.53116e-15
262,1.1176e+06,0,-0.774967,-nan,0.000107941,0.000176595,-nan,-nan,3.53421e-15
263,1.11659e+06,0,-0.775381,-nan,0.000106692,0.000175159,-nan,-nan,3.53722e-15
264,1.1156e+06,0,-0.77579,-nan,0.000105491,0.000173666,-nan,-nan,3.5402e-15
265,1.11462e+06,0,-0.776194,-nan,0.000104292,0.000172228,-nan,-nan,3.54315e-15
266,1.11365e+06,0,-0.776594,-nan,0.000103126,0.00017077,-nan,-nan,3.54606e-15
267,1.11269e+06,0,-0.776988,-nan,0.000101962,0.000169366,-nan,-nan,3.54894e-15
268,1.11174e+06,0,-0.777378,-nan,0.00010083,0.000167943,-nan,-nan,3.5518e-15
269,1.11081e+06,0,-0.777763,-nan,9.9714e-05,0.000166537,-nan,-nan,3.55462e-15
270,1.10988e+06,0,-0.778144,-nan,9.86149e-05,0.000165148,-nan,-nan,3.55741e-15
271,1.10897e+06,0,-0.77852,-nan,9.75322e-05,0.000163775,-nan,-nan,3.56016e-15
272,1.10807e+06,0,-0.778891,-nan,9.64524e-05,0.000162454,-nan,-nan,3.56289e-15
273,1.10718e+06,0,-0.779258,-nan,9.54021e-05,0.000161113,-nan,-nan,3.56559e-15
274,1.10629e+06,0,-0.779621,-nan,9.43675e-05,0.000159789,-nan,-nan,3.56826e-15
275,1.10542e+06,0,-0.779979,-nan,9.33487e-05,0.000158481,-nan,-nan,3.5709e-15
