Iteration,Objective,Score,MinOut,MaxOut,stdDevMinOutPos,stdDevMinOutNeg,StdDevMaxOutPos,StdDevMaxOutNeg,HyperplanePercentage
45,2.20025e+06,0,-0.334906,-nan,0.00161609,0.00158706,-nan,-nan,1.81397e-15
46,2.18712e+06,0,-0.340406,-nan,0.00159692,0.00156813,-nan,-nan,1.82477e-15
47,2.17414e+06,0,-0.34584,-nan,0.00157824,0.00154916,-nan,-nan,1.83558e-15
48,2.16132e+06,0,-0.35121,-nan,0.00155952,0.00153068,-nan,-nan,1.84638e-15
49,2.14865e+06,0,-0.356516,-nan,0.00154102,0.00151242,-nan,-nan,1.85718e-15
50,2.13613e+06,0,-0.361758,-nan,0.00152275,0.00149438,-nan,-nan,1.86797e-15
51,2.12376e+06,0,-0.366938,-nan,0.00150494,0.00147631,-nan,-nan,1.87876e-15
52,2.11154e+06,0,-0.372056,-nan,0.0014871,0.0014587,-nan,-nan,1.88954e-15
53,2.09946e+06,0,-0.377113,-nan,0.00146946,0.00144129,-nan,-nan,1.90032e-15
54,2.08753e+06,0,-0.382109,-nan,0.00145204,0.0014241,-nan,-nan,1.91109e-15
55,2.07574e+06,0,-0.387046,-nan,0.00143507,0.00140688,-nan,-nan,1.92185e-15
56,2.06409e+06,0,-0.391924,-nan,0.00141806,0.0013901,-nan,-nan,1.93261e-15
57,2.05258e+06,0,-0.396744,-nan,0.00140148,0.00137329,-nan,-nan,1.94335e-15
58,2.04121e+06,0,-0.401507,-nan,0.00138487,0.0013569,-nan,-nan,1.95408e-15
59,2.02997e+06,0,-0.406212,-nan,0.00136869,0.0013405,-nan,-nan,1.96481e-15
60,2.01887e+06,0,-0.410862,-nan,0.00135247,0.00132451,-nan,-nan,1.97552e-15
61,2.0079e+06,0,-0.415456,-nan,0.00133667,0.00130849,-nan,-nan,1.98622e-15
62,1.99706e+06,0,-0.419995,-nan,0.00132106,0.00129267,-nan,-nan,1.9969e-15
63,1.98635e+06,0,-0.42448,-nan,0.0013054,0.00127725,-nan,-nan,2.00757e-15
64,1.97576e+06,0,-0.428912,-nan,0.00129016,0.0012618,-nan,-nan,2.01823e-15
65,1.96531e+06,0,-0.433291,-nan,0.00127487,0.00124675,-nan,-nan,2.02887e-15
66,1.95497e+06,0,-0.437617,-nan,0.00125999,0.00123167,-nan,-nan,2.03949e-15
67,1.94477e+06,0,-0.441892,-nan,0.00124506,0.00121698,-nan,-nan,2.0501e-15
68,1.93468e+06,0,-0.446116,-nan,0.00123053,0.00120227,-nan,-nan,2.06069e-15
69,1.92471e+06,0,-0.450289,-nan,0.00121595,0.00118792,-nan,-nan,2.07126e-15
70,1.91487e+06,0,-0.454413,-nan,0.00120156,0.00117375,-nan,-nan,2.08181e-15
71,1.90514e+06,0,-0.458488,-nan,0.00118753,0.00115956,-nan,-nan,2.09234e-15
72,1.89552e+06,0,-0.462514,-nan,0.00117347,0.00114573,-nan,-nan,2.10286e-15
73,1.88602e+06,0,-0.466492,-nan,0.00115958,0.00113206,-nan,-nan,2.11335e-15
74,1.87664e+06,0,-0.470422,-nan,0.00114605,0.00111837,-nan,-nan,2.12381e-15
75,1.86736e+06,0,-0.474306,-nan,0.00113249,0.00110503,-nan,-nan,2.13426e-15
76,1.8582e+06,0,-0.478143,-nan,0.00111909,0.00109185,-nan,-nan,2.14468e-15
77,1.84914e+06,0,-0.481934,-nan,0.00110603,0.00107865,-nan,-nan,2.15508e-15
78,1.8402e+06,0,-0.485681,-nan,0.00109294,0.00106578,-nan,-nan,2.16545e-15
79,1.83136e+06,0,-0.489382,-nan,0.00108001,0.00105307,-nan,-nan,2.1758e-15
80,1.82262e+06,0,-0.49304,-nan,0.00106724,0.0010405,-nan,-nan,2.18612e-15
81,1.81399e+06,0,-0.496653,-nan,0.00105479,0.00102792,-nan,-nan,2.19642e-15
82,1.80547e+06,0,-0.500224,-nan,0.00104232,0.00101566,-nan,-nan,2.20668e-15
83,1.79704e+06,0,-0.503752,-nan,0.00102999,0.00100355,-nan,-nan,2.21692e-15
84,1.78872e+06,0,-0.507238,-nan,0.00101799,0.000991413,-nan,-nan,2.22713e-15
85,1.78049e+06,0,-0.510683,-nan,0.00100595,0.000979587,-nan,-nan,2.23731e-15
86,1.77237e+06,0,-0.514086,-nan,0.000994059,0.000967902,-nan,-nan,2.24747e-15
87,1.76434e+06,0,-0.517449,-nan,0.000982475,0.0009562,-nan,-nan,2.25759e-15
88,1.7564e+06,0,-0.520771,-nan,0.000970864,0.000944794,-nan,-nan,2.26768e-15
89,1.74856e+06,0,-0.524054,-nan,0.00095939,0.000933524,-nan,-nan,2.27773e-15
90,1.74081e+06,0,-0.527298,-nan,0.000948215,0.000922237,-nan,-nan,2.28776e-15
91,1.73316e+06,0,-0.530503,-nan,0.000937012,0.000911237,-nan,-nan,2.29775e-15
92,1.7256e+06,0,-0.53367,-nan,0.000925942,0.000900367,-nan,-nan,2.30771e-15
93,1.71813e+06,0,-0.5368,-nan,0.00091516,0.000889482,-nan,-nan,2.31764e-15
94,1.71074e+06,0,-0.539891,-nan,0.000904352,0.000878872,-nan,-nan,2.32753e-15
95,1.70345e+06,0,-0.542946,-nan,0.000893672,0.000868389,-nan,-nan,2.33738e-15
96,1.69624e+06,0,-0.545965,-nan,0.00088327,0.000857891,-nan,-nan,2.3472e-15
97,1.68912e+06,0,-0.548947,-nan,0.000872842,0.000847658,-nan,-nan,2.35699e-15
98,1.68208e+06,0,-0.551894,-nan,0.000862538,0.000837548,-nan,-nan,2.36674e-15
99,1.67513e+06,0,-0.554806,-nan,0.000852358,0.000827558,-nan,-nan,2.37645e-15
100,1.66826e+06,0,-0.557683,-nan,0.000842441,0.000817553,-nan,-nan,2.38612e-15
101,1.66147e+06,0,-0.560526,-nan,0.000832501,0.000807802,-nan,-nan,2.39575e-15
102,1.65476e+06,0,-0.563335,-nan,0.000822678,0.000798167,-nan,-nan,2.40535e-15
103,1.64813e+06,0,-0.56611,-nan,0.000813112,0.000788518,-nan,-nan,2.4149e-15
104,1.64158e+06,0,-0.568852,-nan,0.000803521,0.000779114,-nan,-nan,2.42442e-15
105,1.63511e+06,0,-0.571562,-nan,0.000794045,0.000769821,-nan,-nan,2.4339e-15
106,1.62872e+06,0,-0.574239,-nan,0.000784815,0.000760515,-nan,-nan,2.44333e-15
107,1.6224e+06,0,-0.576884,-nan,0.000775562,0.000751445,-nan,-nan,2.45273e-15
108,1.61616e+06,0,-0.579498,-nan,0.000766419,0.000742483,-nan,-nan,2.46208e-15
109,1.61e+06,0,-0.58208,-nan,0.000757514,0.000733508,-nan,-nan,2.4714e-15
110,1.6039e+06,0,-0.584632,-nan,0.000748587,0.00072476,-nan,-nan,2.48067e-15
111,1.59788e+06,0,-0.587153,-nan,0.000739767,0.000716116,-nan,-nan,2.48989e-15
112,1.59193e+06,0,-0.589644,-nan,0.000731175,0.00070746,-nan,-nan,2.49908e-15
113,1.58605e+06,0,-0.592106,-nan,0.000722563,0.000699023,-nan,-nan,2.50822e-15
114,1.58025e+06,0,-0.594538,-nan,0.000714053,0.000690687,-nan,-nan,2.51732e-15
115,1.57451e+06,0,-0.596941,-nan,0.000705764,0.000682338,-nan,-nan,2.52637e-15
116,1.56884e+06,0,-0.599315,-nan,0.000697455,0.000674201,-nan,-nan,2.53538e-15
117,1.56323e+06,0,-0.601661,-nan,0.000689245,0.000666161,-nan,-nan,2.54434e-15
118,1.5577e+06,0,-0.60398,-nan,0.000681248,0.00065811,-nan,-nan,2.55326e-15
119,1.55223e+06,0,-0.60627,-nan,0.000673231,0.000650262,-nan,-nan,2.56214e-15
120,1.54683e+06,0,-0.608533,-nan,0.000665423,0.000642403,-nan,-nan,2.57097e-15
121,1.54149e+06,0,-0.610769,-nan,0.000657707,0.000634639,-nan,-nan,2.57975e-15
122,1.53621e+06,0,-0.612979,-nan,0.000650082,0.000626969,-nan,-nan,2.58848e-15
123,1.531e+06,0,-0.615162,-nan,0.000642547,0.000619392,-nan,-nan,2.59717e-15
124,1.52584e+06,0,-0.617319,-nan,0.0006351,0.000611906,-nan,-nan,2.60582e-15
125,1.52075e+06,0,-0.61945,-nan,0.000627848,0.000604413,-nan,-nan,2.61441e-15
126,1.51573e+06,0,-0.621556,-nan,0.000620469,0.000597206,-nan,-nan,2.62296e-15
127,1.51076e+06,0,-0.623637,-nan,0.000613387,0.000589893,-nan,-nan,2.63146e-15
128,1.50585e+06,0,-0.625693,-nan,0.000606284,0.000582765,-nan,-nan,2.63992e-15
129,1.501e+06,0,-0.627725,-nan,0.000599367,0.000575629,-nan,-nan,2.64832e-15
130,1.4962e+06,0,-0.629732,-nan,0.000592429,0.000568674,-nan,-nan,2.65668e-15
131,1.49147e+06,0,-0.631715,-nan,0.000585673,0.000561711,-nan,-nan,2.66499e-15
132,1.48679e+06,0,-0.633675,-nan,0.000578896,0.000554924,-nan,-nan,2.67325e-15
133,1.48216e+06,0,-0.635611,-nan,0.000572101,0.000548309,-nan,-nan,2.68146e-15
134,1.47759e+06,0,-0.637524,-nan,0.000565678,0.000541508,-nan,-nan,2.68962e-15
135,1.47308e+06,0,-0.639415,-nan,0.000559137,0.000534966,-nan,-nan,2.69773e-15
136,1.46862e+06,0,-0.641282,-nan,0.000552673,0.000528503,-nan,-nan,2.70579e-15
137,1.46421e+06,0,-0.643128,-nan,0.000546285,0.000522118,-nan,-nan,2.71381e-15
138,1.45986e+06,0,-0.644951,-nan,0.000540065,0.000515727,-nan,-nan,2.72177e-15
139,1.45556e+06,0,-0.646753,-nan,0.000533734,0.00050958,-nan,-nan,2.72969e-15
140,1.4513e+06,0,-0.648533,-nan,0.00052757,0.000503424,-nan,-nan,2.73755e-15
141,1.4471e+06,0,-0.650292,-nan,0.000521567,0.000497262,-nan,-nan,2.74537e-15
142,1.44295e+06,0,-0.652031,-nan,0.000515457,0.000491336,-nan,-nan,2.75313e-15
143,1.43885e+06,0,-0.653748,-nan,0.000509595,0.000485322,-nan,-nan,2.76084e-15
144,1.4348e+06,0,-0.655445,-nan,0.000503715,0.000479461,-nan,-nan,2.76851e-15
145,1.4308e+06,0,-0.657121,-nan,0.000497904,0.00047367,-nan,-nan,2.77612e-15
146,1.42684e+06,0,-0.658778,-nan,0.000492077,0.000468025,-nan,-nan,2.78369e-15
147,1.42293e+06,0,-0.660415,-nan,0.000486403,0.000462373,-nan,-nan,2.7912e-15
148,1.41907e+06,0,-0.662032,-nan,0.000480796,0.000456789,-nan,-nan,2.79866e-15
149,1.41525e+06,0,-0.66363,-nan,0.000475173,0.000451346,-nan,-nan,2.80607e-15
150,1.41148e+06,0,-0.665209,-nan,0.000469698,0.000445896,-nan,-nan,2.81343e-15
151,1.40776e+06,0,-0.666769,-nan,0.000464208,0.000440583,-nan,-nan,2.82074e-15
152,1.40408e+06,0,-0.668311,-nan,0.000458862,0.000435263,-nan,-nan,2.828e-15
153,1.40044e+06,0,-0.669834,-nan,0.000453502,0.000430078,-nan,-nan,2.83521e-15
154,1.39685e+06,0,-0.671339,-nan,0.000448205,0.000424954,-nan,-nan,2.84237e-15
155,1.39329e+06,0,-0.672826,-nan,0.000443048,0.000419823,-nan,-nan,2.84948e-15
156,1.38979e+06,0,-0.674295,-nan,0.000437876,0.000414822,-nan,-nan,2.85653e-15
157,1.38632e+06,0,-0.675747,-nan,0.000432915,0.000409748,-nan,-nan,2.86354e-15
158,1.38289e+06,0,-0.677181,-nan,0.000427865,0.000404868,-nan,-nan,2.87049e-15
159,1.37951e+06,0,-0.678598,-nan,0.000422947,0.000399981,-nan,-nan,2.8774e-15
160,1.37616e+06,0,-0.679999,-nan,0.000418088,0.000395153,-nan,-nan,2.88425e-15
161,1.37286e+06,0,-0.681382,-nan,0.000413286,0.000390384,-nan,-nan,2.89106e-15
162,1.3696e+06,0,-0.68275,-nan,0.00040854,0.000385673,-nan,-nan,2.89781e-15
163,1.36637e+06,0,-0.684101,-nan,0.000403781,0.00038108,-nan,-nan,2.90451e-15
164,1.36318e+06,0,-0.685435,-nan,0.000399147,0.000376481,-nan,-nan,2.91116e-15
165,1.36003e+06,0,-0.686754,-nan,0.000394568,0.000371938,-nan,-nan,2.91776e-15
166,1.35692e+06,0,-0.688057,-nan,0.000390043,0.000367451,-nan,-nan,2.92431e-15
167,1.35385e+06,0,-0.689345,-nan,0.000385572,0.000363018,-nan,-nan,2.93082e-15
168,1.35081e+06,0,-0.690617,-nan,0.000381153,0.000358638,-nan,-nan,2.93727e-15
169,1.34781e+06,0,-0.691874,-nan,0.000376721,0.000354369,-nan,-nan,2.94367e-15
170,1.34484e+06,0,-0.693116,-nan,0.000372406,0.000350094,-nan,-nan,2.95002e-15
171,1.34191e+06,0,-0.694343,-nan,0.000368143,0.000345871,-nan,-nan,2.95632e-15
172,1.33901e+06,0,-0.695556,-nan,0.000363867,0.000341755,-nan,-nan,2.96257e-15
173,1.33615e+06,0,-0.696754,-nan,0.000359704,0.000337633,-nan,-nan,2.96877e-15
174,1.33333e+06,0,-0.697938,-nan,0.000355528,0.000333615,-nan,-nan,2.97492e-15
175,1.33053e+06,0,-0.699108,-nan,0.000351403,0.000329646,-nan,-nan,2.98102e-15
176,1.32777e+06,0,-0.700263,-nan,0.000347387,0.000325671,-nan,-nan,2.98708e-15
177,1.32505e+06,0,-0.701405,-nan,0.000343359,0.000321796,-nan,-nan,2.99308e-15
178,1.32235e+06,0,-0.702534,-nan,0.000339438,0.000317917,-nan,-nan,2.99904e-15
179,1.31969e+06,0,-0.703649,-nan,0.000335505,0.000314135,-nan,-nan,3.00494e-15
180,1.31706e+06,0,-0.70475,-nan,0.000331619,0.000310398,-nan,-nan,3.0108e-15
181,1.31446e+06,0,-0.705839,-nan,0.000327836,0.000306657,-nan,-nan,3.01661e-15
182,1.31189e+06,0,-0.706914,-nan,0.000324042,0.000303011,-nan,-nan,3.02237e-15
183,1.30935e+06,0,-0.707977,-nan,0.000320349,0.000299359,-nan,-nan,3.02808e-15
184,1.30685e+06,0,-0.709027,-nan,0.000316644,0.0002958,-nan,-nan,3.03374e-15
185,1.30437e+06,0,-0.710064,-nan,0.000312984,0.000292283,-nan,-nan,3.03936e-15
186,1.30192e+06,0,-0.711089,-nan,0.000309421,0.000288762,-nan,-nan,3.04493e-15
187,1.2995e+06,0,-0.712102,-nan,0.000305848,0.000285329,-nan,-nan,3.05045e-15
188,1.29711e+06,0,-0.713103,-nan,0.000302369,0.000281893,-nan,-nan,3.05592e-15
189,1.29475e+06,0,-0.714092,-nan,0.00029888,0.000278543,-nan,-nan,3.06135e-15
190,1.29242e+06,0,-0.715069,-nan,0.000295432,0.000275233,-nan,-nan,3.06673e-15
191,1.29011e+06,0,-0.716034,-nan,0.000292076,0.000271919,-nan,-nan,3.07206e-15
192,1.28783e+06,0,-0.716988,-nan,0.00028871,0.000268689,-nan,-nan,3.07735e-15
193,1.28558e+06,0,-0.71793,-nan,0.000285434,0.000265454,-nan,-nan,3.08259e-15
194,1.28336e+06,0,-0.718862,-nan,0.000282147,0.000262301,-nan,-nan,3.08778e-15
195,1.28116e+06,0,-0.719782,-nan,0.0002789,0.000259186,-nan,-nan,3.09293e-15
196,1.27899e+06,0,-0.720691,-nan,0.00027574,0.000256068,-nan,-nan,3.09803e-15
197,1.27685e+06,0,-0.721589,-nan,0.000272569,0.000253027,-nan,-nan,3.10309e-15
198,1.27473e+06,0,-0.722477,-nan,0.000269437,0.000250024,-nan,-nan,3.1081e-15
199,1.27263e+06,0,-0.723354,-nan,0.000266388,0.000247016,-nan,-nan,3.11306e-15
200,1.27056e+06,0,-0.72422,-nan,0.00026333,0.000244085,-nan,-nan,3.11798e-15
201,1.26852e+06,0,-0.725077,-nan,0.000260353,0.00024115,-nan,-nan,3.12286e-15
202,1.2665e+06,0,-0.725923,-nan,0.000257367,0.000238289,-nan,-nan,3.12769e-15
203,1.2645e+06,0,-0.726758,-nan,0.000254417,0.000235462,-nan,-nan,3.13248e-15
204,1.26253e+06,0,-0.727584,-nan,0.000251546,0.000232632,-nan,-nan,3.13722e-15
205,1.26058e+06,0,-0.728401,-nan,0.000248665,0.000229873,-nan,-nan,3.14192e-15
206,1.25866e+06,0,-0.729207,-nan,0.000245819,0.000227148,-nan,-nan,3.14657e-15
207,1.25675e+06,0,-0.730004,-nan,0.00024305,0.000224419,-nan,-nan,3.15119e-15
208,1.25487e+06,0,-0.730791,-nan,0.000240271,0.000221759,-nan,-nan,3.15576e-15
209,1.25302e+06,0,-0.731569,-nan,0.000237526,0.000219131,-nan,-nan,3.16028e-15
210,1.25118e+06,0,-0.732337,-nan,0.000234854,0.0002165,-nan,-nan,3.16477e-15
211,1.24937e+06,0,-0.733097,-nan,0.000232174,0.000213935,-nan,-nan,3.16921e-15
212,1.24758e+06,0,-0.733847,-nan,0.000229526,0.000211402,-nan,-nan,3.17361e-15
213,1.2458e+06,0,-0.734588,-nan,0.000226949,0.000208865,-nan,-nan,3.17796e-15
214,1.24406e+06,0,-0.735321,-nan,0.000224363,0.000206392,-nan,-nan,3.18228e-15
215,1.24233e+06,0,-0.736045,-nan,0.000221809,0.000203949,-nan,-nan,3.18655e-15
216,1.24062e+06,0,-0.73676,-nan,0.000219323,0.000201503,-nan,-nan,3.19079e-15
217,1.23893e+06,0,-0.737466,-nan,0.000216829,0.000199119,-nan,-nan,3.19498e-15
218,1.23726e+06,0,-0.738165,-nan,0.000214365,0.000196764,-nan,-nan,3.19913e-15
219,1.23562e+06,0,-0.738855,-nan,0.000211968,0.000194406,-nan,-nan,3.20324e-15
220,1.23399e+06,0,-0.739536,-nan,0.000209562,0.000192107,-nan,-nan,3.20732e-15
221,1.23238e+06,0,-0.74021,-nan,0.000207186,0.000189837,-nan,-nan,3.21135e-15
222,1.23079e+06,0,-0.740875,-nan,0.000204873,0.000187563,-nan,-nan,3.21534e-15
223,1.22922e+06,0,-0.741533,-nan,0.000202553,0.000185347,-nan,-nan,3.21929e-15
224,1.22767e+06,0,-0.742182,-nan,0.000200261,0.000183158,-nan,-nan,3.22321e-15
225,1.22614e+06,0,-0.742824,-nan,0.00019803,0.000180967,-nan,-nan,3.22708e-15
226,1.22462e+06,0,-0.743459,-nan,0.000195792,0.00017883,-nan,-nan,3.23092e-15
227,1.22313e+06,0,-0.744085,-nan,0.000193581,0.00017672,-nan,-nan,3.23472e-15
228,1.22165e+06,0,-0.744705,-nan,0.000191397,0.000174635,-nan,-nan,3.23848e-15
229,1.22019e+06,0,-0.745317,-nan,0.000189271,0.000172548,-nan,-nan,3.2422e-15
230,1.21874e+06,0,-0.745921,-nan,0.000187139,0.000170513,-nan,-nan,3.24588e-15
231,1.21732e+06,0,-0.746518,-nan,0.000185032,0.000168503,-nan,-nan,3.24953e-15
232,1.21591e+06,0,-0.747109,-nan,0.000182982,0.000166491,-nan,-nan,3.25314e-15
233,1.21451e+06,0,-0.747692,-nan,0.000180925,0.00016453,-nan,-nan,3.25671e-15
234,1.21314e+06,0,-0.748268,-nan,0.000178893,0.000162592,-nan,-nan,3.26025e-15
235,1.21178e+06,0,-0.748837,-nan,0.000176916,0.000160653,-nan,-nan,3.26375e-15
236,1.21043e+06,0,-0.7494,-nan,0.000174932,0.000158762,-nan,-nan,3.26722e-15
237,1.20911e+06,0,-0.749956,-nan,0.000172972,0.000156895,-nan,-nan,3.27065e-15
238,1.2078e+06,0,-0.750505,-nan,0.000171036,0.00015505,-nan,-nan,3.27404e-15
239,1.2065e+06,0,-0.751048,-nan,0.000169152,0.000153203,-nan,-nan,3.2774e-15
240,1.20522e+06,0,-0.751584,-nan,0.000167291,0.000151379,-nan,-nan,3.28073e-15
241,1.20395e+06,0,-0.752114,-nan,0.000165423,0.000149601,-nan,-nan,3.28402e-15
242,1.2027e+06,0,-0.752637,-nan,0.000163578,0.000147845,-nan,-nan,3.28727e-15
243,1.20147e+06,0,-0.753155,-nan,0.000161811,0.000146063,-nan,-nan,3.29049e-15
244,1.20025e+06,0,-0.753666,-nan,0.000160009,0.00014435,-nan,-nan,3.29368e-15
245,1.19904e+06,0,-0.754171,-nan,0.000158257,0.000142635,-nan,-nan,3.29684e-15
246,1.19785e+06,0,-0.75467,-nan,0.000156526,0.00014094,-nan,-nan,3.29996e-15
247,1.19667e+06,0,-0.755163,-nan,0.000154815,0.000139267,-nan,-nan,3.30305e-15
248,1.19551e+06,0,-0.75565,-nan,0.000153098,0.000137637,-nan,-nan,3.3061e-15
249,1.19436e+06,0,-0.756131,-nan,0.000151454,0.000135983,-nan,-nan,3.30912e-15
250,1.19322e+06,0,-0.756607,-nan,0.000149804,0.000134371,-nan,-nan,3.31211e-15
251,1.1921e+06,0,-0.757076,-nan,0.000148147,0.0001328,-nan,-nan,3.31507e-15
252,1.19099e+06,0,-0.757541,-nan,0.000146588,0.000131186,-nan,-nan,3.318e-15
253,1.1899e+06,0,-0.757999,-nan,0.00014497,0.000129654,-nan,-nan,3.32089e-15
254,1.18882e+06,0,-0.758453,-nan,0.000143423,0.0001281,-nan,-nan,3.32376e-15
255,1.18775e+06,0,-0.758901,-nan,0.000141893,0.000126565,-nan,-nan,3.32659e-15
256,1.18669e+06,0,-0.759343,-nan,0.000140357,0.00012507,-nan,-nan,3.32939e-15
257,1.18565e+06,0,-0.75978,-nan,0.000138839,0.000123593,-nan,-nan,3.33217e-15
258,1.18461e+06,0,-0.760212,-nan,0.000137364,0.000122115,-nan,-nan,3.33491e-15
259,1.18359e+06,0,-0.760639,-nan,0.000135882,0.000120675,-nan,-nan,3.33762e-15
260,1.18259e+06,0,-0.761061,-nan,0.000134395,0.000119271,-nan,-nan,3.3403e-15
261,1.18159e+06,0,-0.761478,-nan,0.000132972,0.000117848,-nan,-nan,3.34296e-15
262,1.18061e+06,0,-0.76189,-nan,0.000131543,0.000116461,-nan,-nan,3.34558e-15
263,1.17964e+06,0,-0.762297,-nan,0.000130108,0.000115109,-nan,-nan,3.34818e-15
264,1.17868e+06,0,-0.762699,-nan,0.000128735,0.000113738,-nan,-nan,3.35074e-15
265,1.17773e+06,0,-0.763096,-nan,0.000127335,0.00011242,-nan,-nan,3.35328e-15
266,1.17679e+06,0,-0.763488,-nan,0.000125951,0.000111118,-nan,-nan,3.35579e-15
267,1.17587e+06,0,-0.763876,-nan,0.000124628,0.000109797,-nan,-nan,3.35827e-15
268,1.17495e+06,0,-0.764259,-nan,0.000123298,0.00010851,-nan,-nan,3.36072e-15
269,1.17405e+06,0,-0.764638,-nan,0.00012205,0.000107189,-nan,-nan,3.36315e-15
270,1.17315e+06,0,-0.765012,-nan,0.00012073,0.000105952,-nan,-nan,3.36555e-15
271,1.17227e+06,0,-0.765382,-nan,0.00011949,0.00010468,-nan,-nan,3.36792e-15
272,1.1714e+06,0,-0.765747,-nan,0.000118265,0.000103424,-nan,-nan,3.37027e-15
273,1.17054e+06,0,-0.766108,-nan,0.000117033,0.000102201,-nan,-nan,3.37259e-15
274,1.16968e+06,0,-0.766464,-nan,0.000115816,0.000100994,-nan,-nan,3.37488e-15
275,1.16884e+06,0,-0.766817,-nan,0.000114614,9.98015e-05,-nan,-nan,3.37715e-15
